X1,X2,X3,X4,X5,X6,X7,X8,y_deterministic,y
0.016,0.069,0.853,0.882,0.596,-0.696,0.478,0.472,0.407,0.386
0.289,0.101,0.129,0.921,0.596,-0.369,1.878,1.856,-0.284,-0.293
0.146,0.436,0.008,0.301,0.076,-1.132,0.426,0.888,0.571,0.533
0.332,0.425,0.585,0.409,-0.409,-0.47,-1.19,0.288,1.509,1.616
0.712,0.806,0.123,0.968,-0.823,1.331,-0.745,-0.768,0.584,0.572
0.79,0.984,0.629,0.931,-0.765,-0.177,0.523,-0.973,0.761,0.794
0.538,0.06,0.518,0.45,1.391,-0.852,0.614,0.003,1.827,1.871
0.85,0.548,0.544,0.772,0.076,1.056,0.426,0.499,1.683,1.813
0.209,0.637,0.771,0.003,0.349,-1.154,-0.347,-0.291,5.981,6.18
0.935,0.866,0.129,0.772,-1.22,-1.052,0.919,0.66,0.693,0.642
0.424,0.163,0.172,0.238,-0.78,-0.437,1.498,-0.161,1.353,1.24
0.555,0.163,0.514,0.361,-0.581,-1.052,1.067,0.472,1.482,1.616
0.974,0.637,0.31,0.044,1.207,0.109,-1.048,1.178,4.799,5.273
0.832,0.041,0.187,0.373,-0.765,-0.177,0.296,-1.448,2.252,2.128
0.276,0.79,0.02,0.333,-0.409,-0.925,1.498,-1.448,0.179,0.182
0.383,0.436,0.912,0.088,-0.998,-0.696,-0.921,0.938,3.516,3.224
0.672,0.163,0.249,0.675,1.58,0.723,-0.138,-0.469,1.797,1.716
0.905,0.562,0.387,0.39,0.136,-0.369,-1.19,-0.483,2.336,2.284
0.583,0.272,0.008,0.541,-0.224,0.109,0.775,0.335,0.951,1.046
0.209,0.101,0.918,0.223,-0.507,1.331,-0.872,-0.19,2.504,2.327
0.157,0.289,0.544,0.725,-0.958,-0.177,-0.124,-0.483,0.389,0.425
0.583,0.637,0.94,0.996,0.908,-0.369,2.513,0.572,0.56,0.575
0.635,0.163,0.506,0.548,0.076,-2.628,-0.347,-1.831,1.471,1.481
0.192,0.355,0.087,0.347,-0.765,0.398,-0.196,0.003,0.924,0.915
0.974,0.935,0,0.285,-0.18,1.331,-0.347,0.551,2.288,2.093
0.069,0.826,0.912,0.96,0.259,-0.437,1.498,-0.973,-0.403,-0.366
0.901,0.163,0.252,0.668,0.596,1.242,0.775,0.217,2.133,2.299
0.712,0.163,0.187,0.789,1.391,-0.369,0.671,0.777,1.225,1.179
0.492,0.984,0.697,0.069,-0.507,1.751,2.292,0.572,3.886,4.1
0.583,0.738,0.087,0.957,-0.625,-0.369,-0.921,-3,0.511,0.534
0.192,0.163,0.974,0.851,0.136,0.398,0.315,-0.748,1.008,0.939
0.383,0.163,0.074,0.609,0.349,0.174,1.747,0.856,0.3,0.283
0.371,0.355,0.845,0.589,1.329,-0.177,0.919,-0.748,1.306,1.34
0.27,0.163,0.172,0.137,1.31,0.97,0.4,0.335,2.65,2.517
0.709,0.562,0.252,0.288,-1.594,-1.087,0.568,-0.161,1.592,1.453
0.828,0.163,0.187,0.275,-1.508,0.174,1.747,-0.811,1.947,2.004
0.157,0.844,0.94,0.255,-0.129,-0.177,0.903,-0.017,1.335,1.442
0.661,0.915,0.349,0.325,0.401,-0.369,0.133,-0.469,1.435,1.515
0.672,0.101,0.771,0.05,0.956,-2.628,0.204,-0.161,4.381,4.121
0.974,0.806,0.808,0.432,0.401,0.208,1.325,-0.161,2.021,2.115
0.069,0.866,0.67,0.417,0.981,0.97,-0.138,0.66,0.882,0.948
0.974,0.041,0.534,0.763,0.314,1.143,-1.448,0.278,2.096,2.088
0.774,0.254,0.739,0.325,-1.594,-1.24,-0.616,0.572,2.66,2.659
0.034,0.915,0.918,0.224,0.259,0.8,0.602,-0.469,1.424,1.558
0.003,0.163,0.123,0.09,1.66,-0.696,1.747,-0.973,1.765,1.687
0.016,0.71,0.208,0.703,1.599,-1.087,-0.471,0.777,-0.065,-0.061
0.832,0.009,0.165,0.218,1.04,1.856,-0.872,-0.748,3.401,3.473
0.583,0.548,0.087,0.471,1.599,-0.925,0.737,-0.454,1.106,1.173
0.538,0.774,0.585,0.353,0.401,-1.087,-0.347,-0.246,1.495,1.555
0.712,0.967,0.074,0.353,-1.22,-0.852,-0.083,-0.394,1.32,1.307
0.672,0.637,0.577,0.753,-1.594,0.398,-0.537,1.046,1.262,1.143
0.235,0.637,0.057,0.991,-2.028,-0.369,-0.515,0.097,-0.233,-0.253
0.556,0.069,0.328,0.604,-0.18,-0.369,-0.471,2.027,1.482,1.544
0.235,0.009,0.525,0.06,-0.18,0.208,1.684,-1.068,2.945,2.829
0.332,0.738,0.544,0.224,-0.765,0.398,1.878,0.572,1.022,1.087
0.309,0.637,0.252,0.075,0.401,-0.177,-0.805,-1.448,2.651,2.675
0.844,0.95,0.949,0.247,-1.508,-0.696,-2.435,-0.748,3.546,3.774
0.58,0.355,0.838,0.49,-1.508,-0.437,-0.347,-0.628,1.953,1.802
0.974,0.218,0.853,0.06,-1.594,-0.696,-0.392,-1.068,4.924,4.844
0.264,0.738,0.252,0.789,-1.22,-1.052,0.919,-1.282,-0.45,-0.424
0.635,0.041,0.008,0.96,0.349,-0.369,1.112,0.288,0.643,0.677
0.876,0.041,0.733,0.654,-0.409,-1.132,0.093,0.813,2.24,2.062
0.129,0.738,0.281,0.278,-0.11,0.208,-0.196,2.268,0.817,0.845
0.117,0.355,0.454,0.401,0.772,-0.177,-0.778,0.217,0.955,0.911
0.192,0.069,0.328,0.455,1.66,-0.852,-0.712,0.313,1.448,1.441
0.069,0.29,0.771,0.726,1.66,0.723,-1.039,0.335,1.291,1.218
0.309,0.101,0.771,0.789,-0.958,-2.628,-0.616,-0.973,1.007,1.017
0.492,0.984,0.901,0.651,-0.958,0.8,-1.039,-0.454,1.631,1.532
0.712,0.355,0.316,0.343,0.401,-0.696,0.133,-0.748,1.78,1.634
0.524,0.637,0.087,0.016,-0.998,0.8,-0.471,1.795,4.614,4.562
0.034,0.526,0.074,0.255,-0.641,-2.628,1.112,-1.172,0.114,0.125
0.157,0.218,0.387,0.09,0.136,-2.628,0.919,0.856,1.844,1.955
0.307,0.738,0.387,0.05,-0.409,-0.437,-0.083,-0.217,2.835,3.097
0.484,0.355,0.316,0.644,-0.66,0.174,-0.347,1.348,0.962,1.025
0.556,0.6,0.074,0.471,0.076,-0.925,-0.471,-0.017,1.061,0.982
0.624,0.806,0.462,0.846,-1.22,0.617,-0.347,0.777,0.866,0.877
0.492,0.637,0.387,0.582,-3,-0.177,0.523,0.729,0.629,0.681
0.309,0.314,0.67,0.627,0.848,0.69,-2.435,0.499,1.965,1.877
0.935,0.915,0.387,0.05,-1.508,1.331,0.133,-1.831,4.209,4.211
0.583,0.844,0.11,0.609,-0.625,0.398,-0.471,0.217,0.85,0.921
0.79,0.637,0.27,0.455,0.314,-0.369,0.023,0.288,1.479,1.369
0.302,0.425,0.733,0.126,0.349,-0.177,-0.547,-1.282,2.658,2.798
0.583,0.101,0.853,0.981,0.908,-0.177,0.614,-1.282,1.487,1.556
0.556,0.562,0.187,0.514,1.207,0.69,-1.19,-1.282,1.716,1.858
0.832,0.355,0.608,0.682,0.238,0.208,0.315,0.42,1.622,1.572
0.635,0.548,0.187,0.562,0.076,0.8,0.478,-0.19,1.063,1.029
0.332,0.637,0.582,0.345,0.259,-0.47,-2.435,-0.161,1.901,1.854
0.58,0.637,0,0.761,0.596,1.056,0.426,-0.263,0.845,0.778
0.157,0.272,0.208,0.124,0.401,1.056,0.204,-0.033,2.148,2.025
0.808,0.436,0.316,0.006,0.314,-0.925,1.498,-0.748,5.577,6.039
0.276,0.436,0.617,0.08,-0.804,-0.369,0.775,-0.748,2.485,2.267
0.218,0.738,0.31,0.665,-0.409,-0.696,0.775,-0.394,-0.255,-0.248
0.712,0.314,0.331,0.514,0.076,1.056,-1.336,-0.899,1.476,1.553
0.783,0.436,0.608,0.291,-1.22,1.331,0.023,-1.448,2.662,2.769
0.974,0.041,0.424,0.291,0.848,0.97,0.426,1.348,3.463,3.493
0.276,0.866,0.129,0.857,0.136,0.8,-0.616,0.335,0.095,0.097
0.034,0.866,0.065,0.401,0.349,-0.925,-2.435,-0.778,0.688,0.721
0.935,0.548,0.901,0.664,0.596,1.242,0.023,-2.691,2.463,2.62
0.832,0.866,0.129,0.604,-0.129,-0.177,1.325,-0.748,0.715,0.749
0,0.009,0.087,0.651,-0.998,-0.437,0.133,-1.127,0.258,0.261
0.783,0.71,0.364,0.275,1.04,1.056,0.133,0.729,2.475,2.285
0.518,0.272,0.439,0.514,0.002,-0.696,-0.196,-1.068,1.285,1.285
0.868,0.95,0.483,0.278,0.136,0.208,0.614,0.097,1.981,1.833
0.264,0.163,0.697,0.794,0.981,1.056,0.387,0.097,1.286,1.318
0.223,0.78,0.415,0.582,-0.507,0.8,0.919,1.856,0.128,0.124
0.209,0.163,0.771,0.251,0.259,0.109,0.919,-1.557,1.696,1.54
0.672,0.436,0.733,0.696,-1.508,-0.696,-1.039,0.184,1.723,1.895
0.635,0.218,0.67,0.947,-0.804,-0.369,0.671,1.443,0.974,1.029
0.828,0.526,0.331,0.577,-1.508,1.056,-1.253,0.003,1.426,1.374
0.157,0.069,0.989,0.51,-0.085,0.109,0.4,-1.282,1.57,1.619
0.79,0.806,0.281,0.651,1.58,1.331,-0.083,1.123,1.636,1.474
0.952,0.614,0.074,0.895,0.349,-0.177,0.426,0.66,0.948,1.033
0.424,0.935,0.072,0.763,-0.129,-0.852,-0.347,0.499,0.112,0.116
0.571,0.101,0.715,0.548,0.002,0.723,0.671,0.097,1.794,1.674
0.44,0.069,0.479,0.936,-0.224,0.617,-0.347,-0.445,1.075,0.99
0.27,0.899,0.053,0.781,-0.581,-2.628,-0.712,0.335,-0.247,-0.269
0.223,0.314,0.771,0.197,-0.765,-0.47,-0.921,0.278,2.302,2.448
0.661,0.915,0.853,0.539,-2.028,-1.24,0.204,-1.748,1.426,1.409
0.093,0.314,0.439,0.947,0.596,1.331,0.204,-0.58,0.166,0.167
0.219,0.6,0.853,0.075,0.596,-0.369,1.747,0.003,2.387,2.446
0.383,0.526,0.316,0.084,0.596,-0.177,1.373,-1.448,2.126,2.264
0.672,0.637,0.147,0.693,-2.028,-0.177,-1.807,1.257,1.358,1.356
0.424,0.041,0.739,0.329,-0.224,0.723,0.671,1.178,2.183,2.14
0.383,0.984,0.165,0.792,-0.18,-0.177,-0.083,0.42,-0.015,-0.015
0.192,0.436,0.324,0.854,-0.581,-0.696,-2.435,1.443,0.62,0.563
0.157,0.844,0.746,0.291,0.226,-0.696,-0.364,0.288,1.201,1.104
0.624,0.726,0,0.229,1.66,0.8,-0.921,-0.19,2.544,2.486
0.85,0.637,0.67,0.099,0.259,0.69,-1.039,1.178,3.987,3.839
0.583,0.254,0.252,0.441,-0.18,-0.177,-0.921,0.097,1.718,1.885
0.538,0.637,0.008,0.288,-0.958,-0.177,1.498,1.257,0.977,1.021
0.235,0.355,0.561,0.444,0.596,-1.052,-0.124,-0.58,0.898,0.851
0.583,0.436,0.623,0.968,1.599,1.143,-0.392,0.499,1.31,1.358
0.302,0.314,0.568,0.589,0.848,0.8,-0.347,0.729,1.283,1.253
0.868,0.726,0.129,0.353,-0.507,0.8,-0.108,-0.291,2.004,2.198
0.79,0.844,0.771,0.414,-1.508,0.398,-0.083,1.856,2.084,2.006
0.832,0.29,0.053,0.641,1.66,0.398,1.067,0.729,1.499,1.435
0.139,0.101,0.929,0.749,-0.889,1.856,-0.712,-2.15,1.32,1.207
0.831,0.737,0.67,0.577,0.848,-1.24,-1.19,0.003,2.081,1.971
0.034,0.844,0.629,0.238,0.956,0.8,0.4,0.572,1.207,1.141
0.016,0.607,0.462,0.499,-2.028,-0.437,0.523,0.499,-0.04,-0.041
0.583,0.915,0.544,0.589,0.314,0.617,-0.471,1.257,1.211,1.302
0.672,0.436,0.471,0.074,0.002,-0.696,0.775,-0.394,3.111,3.384
0.309,0.009,0.514,0.767,-0.18,1.331,0.523,-0.072,1.377,1.403
0.492,0.806,0.187,0.528,-1.22,-1.052,-0.108,-3,0.615,0.62
0.276,0.101,0.252,0.309,-1.594,-0.177,0.301,-0.899,1.322,1.364
0.235,0.71,0.918,0.74,0.002,-0.749,-0.347,-0.58,0.768,0.798
0.468,0.009,0.826,0.316,-0.581,0.109,-0.712,-1.448,2.829,2.89
0.424,0.355,0.349,0.229,0.596,-0.369,-0.959,-0.086,2.034,1.911
0.468,0.738,0.568,0.497,1.04,-0.437,0.614,-0.291,1.008,1.053
0.935,0.806,0.942,0.566,2.057,0.617,-0.959,-0.748,3.11,3.246
0.034,0.355,0.771,0.918,-1.266,-0.749,-0.805,-0.973,0.313,0.338
0.974,0.101,0.585,0.463,0.136,0.723,-0.616,0.729,2.926,2.754
0.672,0.314,0.845,0.936,-1.22,-2.628,-0.347,-0.748,1.304,1.319
0.712,0.866,0.979,0.476,-1.22,1.143,-0.083,0.712,2.299,2.168
0.776,0.726,0.585,0.609,-0.581,-0.177,1.878,-0.033,0.841,0.861
0.289,0.935,0.697,0.828,-0.66,0.398,-0.616,0.288,0.468,0.432
0.974,0.101,0.172,0.582,-0.055,0.8,-2.435,0.42,2.947,2.832
0.583,0.425,0.929,0.582,-1.508,0.208,-0.196,0.313,1.912,2.039
0.974,0.009,0.525,0.093,-1.508,-0.177,-2.435,-1.068,5.067,4.646
0.712,0.009,0.087,0.981,-0.409,1.143,0.387,0.988,1.555,1.528
0.383,0.915,0.186,0.817,-1.22,-0.696,-0.921,-0.748,0.196,0.205
0.309,0.163,0.087,0.45,-0.18,1.331,-1.253,0.66,0.989,0.925
0.106,0.806,0.715,0.88,0.981,-0.437,0.339,-0.394,-0.011,-0.01
0.571,0.069,0.883,0.982,-0.804,0.109,-1.19,1.257,1.96,2.102
0.062,0.237,0.281,0.356,-0.958,1.331,0.014,0.856,1.009,0.997
0.146,0.637,0.715,0.37,1.04,-0.369,-0.515,-0.217,1.305,1.203
0.302,0.069,0.224,0.393,0.253,-1.052,0.093,0.988,1.146,1.159
0.672,0.314,0.406,0.49,1.207,-1.132,0.983,0.66,1.395,1.292
0.309,0.101,0.974,0.306,1.207,0.617,0.671,0.712,2.549,2.447
0.157,0.436,0.03,0.238,1.66,-0.177,-0.616,-0.748,1.566,1.561
0.192,0.548,0.085,0.33,1.391,-0.177,0.775,-0.628,0.761,0.701
0.223,0.163,0.479,0.115,-1.22,0.208,0.014,0.888,2.415,2.608
0.289,0.436,0.845,0.427,-0.409,0.208,0.614,-1.282,1.277,1.373
0.556,0.218,0.158,0.01,-0.055,1.751,0.671,1.046,5.685,5.977
0.003,0.826,0.034,0.333,0.908,-1.052,0.919,-0.748,-0.002,-0.002
0.518,0.726,0.462,0.654,-0.958,-0.723,-1.807,0.42,1.215,1.277
0.371,0.637,0.409,0.137,0.314,-2.628,-1.19,0.217,2.138,2.002
0.635,0.101,0.645,0.869,0.908,-2.628,-0.537,2.027,1.493,1.609
0.139,0.101,0.663,0.37,0.596,0.109,-2.435,0.572,2.115,2.029
0.85,0.436,0.057,0.502,-0.055,-1.052,-0.083,0.777,1.523,1.594
0.808,0.967,0.617,0.696,0.253,-0.696,-0.805,-0.394,1.426,1.381
0.86,0.06,0.226,0.682,1.04,-0.696,0.315,2.268,1.825,1.93
0.712,0.254,0.888,0.973,-0.055,-2.628,0.737,-2.15,1.145,1.203
0.468,0.436,0.074,0.465,0.349,-0.852,0.523,0.499,0.733,0.722
0.712,0.738,0.697,0.684,-0.581,1.751,-1.648,-0.394,1.344,1.271
0.85,0.866,0.273,0.075,2.057,-0.177,-2.435,0.003,4.429,4.517
0.635,0.607,0.771,0.333,1.599,-0.696,0.602,0.42,2.159,2.238
0.764,0.637,0.129,0.767,0.981,-1.24,0.093,-0.748,0.941,0.858
0.583,0.637,0.739,0.244,0.136,-0.177,-0.347,0.217,2.325,2.436
0.069,0.637,0.771,0.828,-3,-0.177,0.737,1.046,-0.127,-0.116
0.459,0.562,0.826,0.333,2.057,-1.052,-0.745,-0.217,2.41,2.174
0.85,0.29,0.691,0.75,0.223,-0.177,-1.19,0.472,2.138,2.083
0.808,0.314,0.208,0.372,0.349,-0.696,-0.138,-0.748,1.937,1.752
0.069,0.009,0.568,0.885,-0.409,-1.154,0.077,0.938,0.338,0.33
0.069,0.009,0.208,0.557,-0.581,-2.628,-2.435,-1.068,1.129,1.087
0.538,0.314,0.302,0.095,-3,0.398,-0.347,-0.017,3.025,2.951
0.276,0.562,0.424,0.465,0.226,-0.177,-0.083,0.66,0.713,0.661
0.832,0.069,0.771,0.306,-1.508,-0.696,0.919,-0.628,2.709,2.69
0.583,0.069,0.379,0.979,-1.266,-2.628,0.387,0.729,0.602,0.615
0.712,0.614,0.302,0.985,0.401,-1.087,1.067,-1.127,0.21,0.22
0.276,0.069,0.949,0.232,0.215,-2.628,2.292,0.777,1.657,1.806
0.583,0.866,0.281,0.158,1.207,1.856,1.498,-1.448,2.986,3.157
0.396,0.009,0.049,0.194,-0.581,0.208,-1.807,0.856,2.841,2.783
0.672,0.163,0.486,0.707,-0.085,-1.087,-1.336,-0.899,1.714,1.786
0.157,0.562,0.715,0.291,-1.594,-0.369,0.775,1.443,1.016,1.061
0.583,0.826,0.034,0.846,-0.224,1.331,-0.347,-3,0.536,0.538
0.069,0.637,0.697,0.855,-0.409,0.8,-3,1.257,1.031,1.049
0.583,0.95,0.808,0.634,0.401,0.109,-0.392,-0.291,1.341,1.365
0.44,0.866,0.433,0.301,-3,-0.696,-1.448,0.712,1.638,1.737
0.062,0.866,0.771,0.158,1.31,-1.24,1.498,1.443,1.313,1.258
0.359,0.826,0.949,0.75,0.259,0.398,1.498,0.66,0.535,0.503
0.157,0.355,0.978,0.401,-1.508,-0.369,-0.083,0.938,1.552,1.488
0.157,0.254,0.349,0.589,0.596,-2.628,-0.392,-0.246,0.292,0.317
0.704,0.163,0.145,0.513,-0.409,-0.852,-0.347,-0.899,1.607,1.467
0.157,0.637,0.746,0.9,0.229,1.056,1.747,0.657,0.715,0.679
0.53,0.069,0.349,0.381,-0.085,-0.369,-0.778,-0.394,2.002,1.952
0.459,0.218,0.749,0.381,-0.601,-0.437,1.498,2.027,1.415,1.373
0.571,0.95,0.525,0.35,-0.894,1.242,1.747,0.544,2.004,1.973
0.952,0.637,0.471,0.137,-0.507,0.8,-0.347,-1.127,3.436,3.648
0.901,0.101,0.754,0.174,2.365,-0.925,-0.616,-0.161,4.232,4.119
0.808,0.806,0.979,0.044,-0.409,0.398,-0.196,0.097,4.786,4.641
0.093,0.355,0.969,0.945,0.981,0.208,0.523,0.777,0.632,0.631
0.672,0.866,0.712,0.941,-0.055,0.208,0.387,-1.748,0.784,0.786
0.411,0.844,0.275,0.01,1.207,-0.177,0.523,0.313,4.598,4.747
0.192,0.637,0.901,0.189,1.391,0.109,-0.347,-0.161,2.429,2.397
0.952,0.254,0.67,0.863,-0.765,0.174,-0.108,2.027,1.904,1.776
0.952,0.607,0.623,0.651,0.002,-1.132,-1.039,0.393,1.997,2.145
0.219,0.738,0.02,0.317,0.259,0.8,-1.498,0.217,1.306,1.291
0.44,0.637,0.439,0.158,-1.22,-0.696,1.325,0.288,1.589,1.434
0.102,0.436,0.158,0.562,1.207,0.97,0.023,-0.072,0.571,0.564
0.53,0.06,0.506,0.854,0.981,1.331,-0.392,1.178,1.535,1.524
0.235,0.775,0.087,0.794,0.596,-0.925,-0.872,-0.394,-0.038,-0.034
0.219,0.069,0.462,0.139,-0.507,-2.628,0.204,-1.068,2.007,2.06
0.762,0.041,0.629,0.502,-1.22,0.398,-0.374,0.572,2.445,2.336
0.712,0.009,0.65,0.348,-0.099,-2.628,-1.039,-0.072,2.749,2.989
0.157,0.163,0.172,0.409,-0.18,-0.177,1.232,-0.394,0.423,0.44
0.371,0.866,0.771,0.145,1.66,-0.925,-0.124,-0.394,2.558,2.515
0.289,0.069,0.331,0.044,-0.625,-2.628,0.983,0.335,2.956,2.9
0.832,0.355,0.034,0.099,1.599,1.143,-1.648,-0.394,3.477,3.72
0.468,0.436,0.281,0.607,-0.409,-0.177,-0.745,0.217,0.99,1.035
0.776,0.614,0.929,0.132,-0.409,-1.24,1.297,-0.033,3.027,3.059
0.235,0.314,0.252,0.153,1.207,-0.47,0.983,-2.15,1.715,1.631
0.003,0.614,0.935,0.582,0.596,-2.628,-0.778,-0.017,0.609,0.667
0.157,0.806,0.544,0.112,0.136,-0.177,0.737,-0.161,1.643,1.596
0.583,0.101,0.074,0.82,1.66,-3,-0.108,0.42,1.03,0.979
0.025,0.101,0.087,0.731,-0.625,0.208,-1.448,1.795,0.504,0.487
0.712,0.738,0.475,0.05,0.002,1.331,0.983,0.856,4.141,3.865
0.034,0.101,0.929,0.122,-0.641,-0.852,-2.435,2.027,3.356,3.038
0.309,0.514,0.745,0.134,-0.765,-2.628,0.523,-1.831,2.001,1.877
0.182,0.866,0.771,0.85,-0.055,1.331,-0.921,0.393,0.245,0.223
0.062,0.738,0.187,0.772,0.314,1.751,-0.364,1.443,-0.173,-0.161
0.152,0.637,0.663,0.763,-1.22,0.69,0.775,-0.091,0.099,0.092
0.332,0.915,0.608,0.833,1.04,0.398,0.919,-0.229,0.183,0.184
0.75,0.738,0.728,0.781,-0.507,-0.852,1.498,-2.691,0.772,0.746
0.418,0.562,0.918,0.693,0.401,0.398,-1.253,-0.445,1.65,1.689
0.459,0.355,0.525,0.89,1.207,0.398,0.023,0.003,0.919,0.953
0.264,0,0.525,0.465,-0.507,-1.24,-0.083,-0.394,1.431,1.3
0.468,0.355,0.901,0.074,-0.409,-0.177,0.775,0.176,3.44,3.722
0.635,0.826,0.67,0.577,-1.508,1.331,-1.807,0.856,1.171,1.278
0.396,0.526,0.771,0.12,0.259,-0.369,0.133,-0.748,2.644,2.576
0.44,0.967,0.585,0.825,1.329,0.8,-1.336,0.217,1.193,1.302
0.808,0.041,0.561,0.245,0.725,-0.696,0.426,0.499,2.817,3.055
0.069,0.637,0.979,0.722,0.048,-0.47,0.339,-0.316,0.466,0.436
0.003,0.29,0.373,0.112,0.772,-2.628,0.277,-0.748,1.445,1.564
0.844,0.218,0.165,0.99,-0.507,0.723,1.297,0.813,0.888,0.952
0.492,0.984,0.629,0.929,-1.22,1.751,-0.515,0.499,0.636,0.664
0.571,0.866,0.979,0.095,0.772,-0.852,-0.966,-1.068,3.644,3.593
0.704,0.637,0.129,0.698,-0.254,0.617,0.568,2.268,0.834,0.901
0.468,0.101,0.534,0.281,-0.765,-0.852,0.204,1.257,1.957,1.859
0.492,0.101,0.252,0.359,1.391,-0.696,0.339,0.212,1.786,1.824
0.157,0.844,0.275,0.027,-0.409,-0.696,0.478,0.938,2.844,2.786
0.219,0.163,0.585,0.301,-0.998,-2.628,1.112,-0.748,0.95,0.964
0.235,0.826,0.739,0.722,-1.594,0.398,0.093,-0.033,0.412,0.385
0.069,0.526,0.629,0.218,-2.028,0.208,1.112,0.472,1.01,1.104
0.672,0.314,0.454,0.813,-1.508,1.331,0.133,-1.748,1.388,1.461
0.44,0.101,0.901,0.654,-0.18,1.331,-0.083,0.988,1.983,1.953
0.117,0.562,0.302,0.275,0.314,-0.437,0.023,1.443,0.798,0.765
0.332,0.101,0.281,0.707,0.596,-0.369,0.478,-0.394,0.542,0.55
0.799,0.009,0.901,0.074,0.401,-0.369,0.204,1.046,4.705,5.008
0.952,0.436,0.439,0.333,0.725,0.398,-1.21,0.184,2.795,2.952
0.518,0.163,0.387,0.48,-0.998,0.723,-0.196,-0.58,1.642,1.509
0.371,0.163,0.316,0.665,0.136,-0.177,-0.669,0.335,0.974,0.892
0.799,0.866,0.585,0.291,-0.894,-0.177,-1.448,-1.748,2.54,2.65
0.776,0.722,0.989,0.144,-0.765,-1.154,-2.435,0.729,4.116,4.219
0.905,0.29,0.949,0.325,0.076,-1.052,-0.515,1.257,3.209,3.525
0.289,0.101,0.629,0.139,-2.028,-0.177,0.523,2.268,2.413,2.579
0.965,0.218,0.281,0.755,0.908,-0.696,0.775,-0.597,1.559,1.419
0.709,0.614,0.645,0.49,-0.765,-0.925,0.014,0.335,1.56,1.689
0.876,0.436,0.697,0.634,-1.594,-1.052,0.671,-1.068,1.596,1.719
0.952,0.101,0.888,0.762,0.314,-0.852,-0.124,0.712,2.455,2.543
0.672,0.899,0.728,0.947,-0.18,0.723,0.671,0.217,0.823,0.865
0.117,0.101,0.187,0.502,-0.409,-0.437,0.737,-0.58,0.357,0.391
0.808,0.806,0.281,0.016,-1.22,-0.696,-0.108,-0.394,4.772,4.385
0.876,0.614,0.383,0.471,0.136,1.856,0.133,-0.291,2.135,2.022
0.672,0.637,0.043,0.675,0.956,-0.437,1.498,-0.412,0.538,0.578
0.093,0.899,0.748,0.386,0.259,1.331,-2.435,-1.448,0.514,0.542
0.289,0.101,0.158,0.027,-1.22,-0.177,-2.435,2.027,4.565,4.519
0.069,0.899,0.03,0.976,0.245,-0.177,0.133,0.328,-0.853,-0.801
0.289,0.614,0.034,0.324,0.896,-0.369,0.204,-0.973,0.96,0.966
0.424,0.069,0.123,0.813,-0.507,-2.628,-1.807,-1.448,1.023,1.063
0.974,0.826,0.475,0.191,0.314,-1.24,0.523,0.42,2.493,2.628
0.712,0.355,0.745,0.438,-0.507,-0.696,-1.253,-0.072,2.408,2.572
0.492,0.866,0.691,0.947,0.002,-2.628,1.747,-0.748,-0.275,-0.301
0.672,0.355,0.889,0.099,-0.409,0.617,0.133,0.777,3.834,3.84
0.624,0.95,0.749,0.703,1.04,0.398,1.747,-0.072,0.816,0.84
0.712,0.041,0.065,0.317,0.002,0.208,0.093,-0.217,2.261,2.359
0.774,0.436,0.534,0.772,2.365,-0.437,1.498,-0.316,1.296,1.254
0.069,0.967,0.165,0.609,-0.055,0.109,-0.083,0.097,-0.297,-0.301
0.518,0.436,0.349,0.76,-0.581,1.331,-0.196,1.795,0.921,0.894
0.062,0.806,0.568,0.444,0.215,0.208,1.498,-0.58,-0.077,-0.085
0.106,0.101,0.409,0.912,-3,-0.177,0.523,0.499,-0.036,-0.034
0.418,0.163,0.433,0.794,-0.099,1.143,-1.688,-1.448,0.679,0.654
0.672,0.069,0.76,0.941,0.981,-0.925,0.737,-1.831,1.502,1.358
0.034,0.637,0.645,0.48,-0.625,0.398,1.878,-0.469,-0.109,-0.1
0.832,0.637,0.608,0.417,-0.11,-1.052,0.023,0.813,1.873,1.926
0.424,0.866,0.208,0.851,-0.866,-0.369,0.093,-1.282,-0.007,-0.006
0.538,0.79,0.217,0.566,-0.18,-0.47,-0.083,0.097,0.701,0.726
0.808,0.637,0.577,0.991,-2.028,1.143,-0.547,-1.448,1.157,1.251
0.468,0.355,0.143,0.455,-1.594,0.208,1.112,-1.172,0.764,0.752
0.556,0.722,0.25,0.552,-0.804,0.8,-1.336,1.443,1.396,1.328
0.901,0.272,0.331,0.772,-3,0.109,-0.347,1.257,1.629,1.639
0.129,0.637,0.373,0.114,0.136,1.056,0.568,-2.15,2.072,2.131
0.832,0.436,0.439,0.775,0.349,-0.177,-0.347,-0.394,1.413,1.479
0.129,0.726,0.03,0.365,-0.262,1.242,0.204,0.184,0.683,0.658
0.459,0.726,0.949,0.778,-0.958,-0.696,1.067,0.288,0.758,0.828
0.709,0.967,0.765,0.902,0.076,1.331,-1.498,1.178,0.984,0.948
0.182,0.101,0.765,0.822,-0.804,-1.087,-0.347,0.888,0.797,0.723
0.672,0.722,0.733,0.333,0.401,-0.369,-0.347,0.184,2.096,2.129
0.44,0.436,0.387,0.991,-0.765,1.242,1.878,-0.748,0.936,0.88
0.556,0.844,0.912,0.811,-0.129,-0.177,-0.515,1.257,1.287,1.188
0.235,0.738,0.072,0.495,2.365,-0.177,1.297,-1.557,0.352,0.328
