X1,X2,X3,X4,X5,X6,X7,X8,y_deterministic,y
0.015,0.946,0.712,0.321,0.308,-2.628,0.566,-2.15,0.264,0.255
0.016,0.899,0.697,0.529,0.596,-0.177,-0.872,-2.15,0.449,0.45
0.468,0.314,0.043,0.173,-1.508,-0.696,-1.448,-0.58,2.429,2.217
0.832,0.436,0.623,0.895,1.04,-1.052,-1.19,0.66,1.838,1.963
0.952,0.562,0.912,0.872,1.207,-1.24,1.498,-0.036,1.647,1.677
0.264,0.314,0.901,0.604,1.04,-0.925,0.314,0.335,1.267,1.298
0.538,0.101,0.585,0.129,0.401,0.208,1.325,1.123,2.688,2.426
0.484,0.041,0.832,0.589,-0.099,-0.369,-1.19,-2.15,2.235,2.15
0.484,0.314,0.875,0.663,0.349,-2.628,1.878,0.217,0.686,0.673
0.093,0.738,0.525,0.139,-0.765,-0.369,-1.039,1.443,1.838,1.889
0.672,0.009,0.187,0.863,0.58,-0.177,0.737,-0.58,1.091,1.105
0.538,0.163,0.76,0.806,-0.409,-0.437,1.498,0.729,0.893,0.973
0.424,0.826,0.226,0.405,-0.409,1.242,-1.19,0.335,0.841,0.907
0.53,0.738,0.497,0.124,-1.22,0.398,-0.959,-0.291,2.781,3.049
0.182,0.101,0.413,0.453,-0.409,0.8,-0.392,2.027,1.259,1.245
0.85,0,0.715,0.841,-0.262,1.056,-3,-2.691,1.868,1.801
0.518,0.101,0.871,0.607,-2.028,-1.052,-0.196,1.856,1.852,2.03
0.208,0.637,0.561,0.855,0.596,-0.723,-0.196,0.988,0.044,0.045
0.157,0.526,0.316,0.866,0.349,0.208,0.426,0.729,-0.299,-0.295
0.901,0.218,0.605,0.693,0.981,0.208,-0.392,0.572,2.268,2.219
0.905,0.946,0.065,0.745,1.391,0.617,0.983,-1.448,1.107,1.186
0.974,0.79,0.949,0.49,0.259,-2.628,-0.471,-0.02,2.407,2.381
0.783,0.436,0.577,0.732,0.596,-0.696,1.297,-0.899,0.973,0.954
0.53,0.726,0.749,0.075,1.391,0.208,-0.347,0.888,3.683,3.77
0.538,0.436,0.918,0.644,0.725,-0.177,-0.537,-0.748,1.762,1.839
0.182,0.562,0.518,0.803,0.245,-0.369,-0.347,-1.282,0.143,0.153
0.289,0.355,0.462,0.333,-0.409,0.8,0.478,0.097,1.269,1.266
0.799,0.775,0.368,0.069,-1.22,1.242,-0.537,1.178,3.546,3.812
0.635,0.069,0.979,0.634,0.401,0.8,-1.19,1.257,2.844,2.685
0.003,0.967,0.568,0.441,-0.055,-2.628,-0.347,-1.282,0.007,0.006
0.365,0.637,0.043,0.654,-1.266,0.398,-1.648,-0.246,0.839,0.761
0.965,0.526,0.471,0.373,0.596,-2.628,0.903,0.572,1.735,1.852
0.965,0.607,0.65,0.439,1.58,-1.052,-0.347,1.178,2.569,2.385
0.635,0.806,0.424,0.197,1.04,-1.087,-1.648,-0.58,2.676,2.909
0.583,0.355,0.281,0.715,0.596,-1.087,0.775,0.003,0.557,0.56
0.583,0.069,0.67,0.64,-0.581,-0.696,1.325,0.888,1.246,1.135
0.905,0.272,0.889,0.455,-1.22,-0.696,-0.083,0.003,2.685,2.471
0.424,0.314,0.749,0.789,0.076,-0.696,-1.253,0.888,1.329,1.307
0.808,0.355,0.275,0.214,-0.409,-0.723,-0.471,-0.445,2.586,2.359
0.492,0.06,0.969,0.166,0.401,1.056,-0.712,-0.973,3.471,3.599
0.44,0.436,0.749,0.806,-0.224,0.208,-0.515,2.268,1.106,1.169
0.235,0.355,0.053,0.696,0.896,-2.628,0.775,-1.557,-0.111,-0.117
0.952,0.314,0.008,0.882,-0.409,0.208,0.671,-0.597,1.146,1.25
0.069,0.163,0.281,0.745,0.136,-1.052,-0.959,-0.973,0.28,0.281
0.396,0.272,0.509,0.476,-0.055,0.97,1.498,-0.263,1.704,1.539
0.86,0.562,0.851,0.427,0.401,-0.369,1.373,-1.282,1.969,1.799
0.44,0.436,0.37,0.174,-2.028,1.856,-1.253,0.217,2.16,2.024
0.799,0.637,0.116,0.865,-0.254,1.856,0.4,-0.072,1.289,1.363
0.424,0.314,0.387,0.999,0.725,-0.369,0.737,-0.161,0.117,0.11
0.069,0.71,0.252,0.427,-0.625,-2.628,0.523,-0.748,-0.22,-0.226
0.952,0.069,0.67,0.755,0.981,-0.177,0.339,-0.161,2.305,2.467
0.223,0.436,0.771,0.859,0.349,-0.749,1.112,-2.691,0.091,0.099
0.808,0.069,0,0.333,0.136,0.8,-0.959,-1.172,2.779,2.515
0.79,0.826,0.875,0.463,0.401,0.208,-1.448,1.348,2.541,2.468
0.583,0.548,0.424,0.529,-1.22,-0.177,-0.547,0.097,1.302,1.27
0.79,0.101,0.697,0.952,1.391,0.398,0.659,-1.282,1.798,1.812
0.492,0.355,0.733,0.991,0.772,0.208,-1.07,0.278,1.202,1.158
0.332,0.355,0.415,0.982,0.848,0.398,-0.745,1.348,0.642,0.594
0.952,0.935,0.224,0.301,-0.765,-0.177,-0.988,0.217,2.324,2.345
0.583,0.548,0.123,0.121,-0.224,0.97,-0.515,-1.282,2.559,2.709
0.223,0.314,0.116,0.122,-1.22,-0.925,0.133,0.66,1.836,1.83
0.75,0.806,0.373,0.414,-0.409,1.242,0.204,-0.58,1.802,1.793
0.75,0.637,0.497,0.651,0.136,0.617,-0.083,0.572,1.415,1.34
0.366,0.314,0.203,0.06,0.981,0.398,-1.807,0.097,3.75,3.552
0.218,0.614,0.715,0.757,1.207,-0.177,0.315,-0.394,0.538,0.574
0.704,0.101,0.116,0.803,0.401,0.208,-0.471,0.003,1.38,1.374
0.192,0.6,0.534,0.291,-0.765,0.109,-0.347,1.856,1.216,1.301
0.808,0.899,0.629,0.234,1.04,-0.369,-0.196,-1.557,2.623,2.596
0.712,0.637,0.226,0.634,-0.409,0.208,-1.19,0.938,1.403,1.319
0.208,0.069,0.979,0.49,-0.224,-0.696,-0.083,-0.899,1.75,1.711
0.583,0.069,0.771,0.012,0.848,-0.696,0.919,0.097,5.635,5.897
0.182,0.314,0.252,0.099,-0.958,-0.177,0.614,-1.448,1.952,1.762
0.258,0.163,0.129,0.659,-0.129,0.208,0.093,-0.748,0.501,0.489
0.069,0.355,0.989,0.748,-0.823,-1.154,0.426,0.66,0.556,0.568
0.672,0.009,0.462,0.261,1.391,-0.696,-1.048,1.443,3.226,3.204
0.27,0.637,0.969,0.31,-0.581,0.208,0.919,-1.127,1.559,1.427
0.974,0.101,0.252,0.577,0.259,1.331,-0.347,1.856,2.295,2.078
0.935,0.614,0.31,0.435,1.66,0.398,2.292,-0.161,1.558,1.483
0.905,0.069,0.949,0.589,-0.581,-2.628,-0.347,0.988,2.682,2.929
0.016,0.069,0.03,0.461,0.596,-0.696,-1.19,-0.973,0.831,0.792
0.157,0.218,0.577,0.548,1.04,-2.628,0.301,-0.161,0.612,0.657
0.905,0.71,0.187,0.794,-0.641,1.856,0.671,0.003,1.602,1.565
0.86,0.314,0.733,0.48,0.136,1.143,0.093,0.278,2.55,2.431
0.484,0.738,0.129,0.394,2.057,0.97,-0.778,1.046,1.434,1.44
0.157,0.041,0.331,0.918,-0.129,-0.369,1.325,-0.017,-0.151,-0.142
0.016,0.009,0.203,0.409,0.401,-0.852,-0.537,-1.282,0.946,0.915
0.635,0.607,0.739,0.429,-2.028,0.109,-1.19,-0.445,2.156,2.242
0.034,0.844,0.172,0.904,-0.804,-0.696,-1.19,-1.068,-0.438,-0.454
0.003,0.425,0.832,0.139,0.596,-0.47,-0.515,-0.394,2.127,1.989
0.974,0.355,0.912,0.158,1.66,1.331,0.133,-1.448,4.509,4.782
0.371,0.562,0.989,0.968,1.207,0.208,1.498,0.66,0.76,0.75
0.468,0.607,0.439,0.772,0.002,0.398,0.523,-0.58,0.422,0.432
0.876,0.436,0.912,0.557,-0.224,0.208,0.204,0.184,2.338,2.535
0.672,0.548,0.525,0.921,0.596,0.97,-0.083,0.335,1.038,1.031
0.157,0.101,0.02,0.869,0.349,-0.177,0.671,0.856,-0.106,-0.115
0.492,0.041,0.976,0.644,0.848,-1.052,0.315,-0.19,2.072,2.264
0.808,0.514,0.808,0.707,0.401,-0.177,-0.196,-0.412,1.817,1.665
0.209,0.637,0.129,0.232,-0.625,-2.628,-0.347,0.393,0.906,0.859
0.235,0.738,0.544,0.755,0.401,-0.852,0.204,0.42,0.007,0.007
0.712,0.562,0.226,0.365,0.401,1.856,1.747,-0.58,2.345,2.285
0.764,0.967,0.316,0.08,-3,-2.628,0.133,-1.574,2.751,3.023
0.808,0.806,0.03,0.794,-0.765,0.8,-1.336,-1.831,1.388,1.448
0.635,0.526,0.364,0.514,0.401,0.398,0.775,-0.798,1.055,1.076
0.905,0.71,0.872,0.627,-0.18,-1.24,-0.083,0.42,1.96,2.148
0.44,0.548,0.989,0.275,-0.224,-3,0.602,-1.448,1.863,1.728
0.359,0.163,0.226,0.214,1.391,1.331,1.067,-0.394,2.613,2.533
0.418,0.355,0.439,0.991,0.981,0.97,1.498,-1.127,1.069,1.174
0.366,0.355,0.424,0.707,-0.507,-2.628,0.663,0.729,0.146,0.142
0.672,0.806,0.129,0.269,-2.243,1.331,1.878,0.551,2.316,2.333
0.524,0.738,0.901,0.621,-0.18,-1.052,-1.448,-0.161,1.729,1.816
0.157,0.436,0.514,0.929,-0.507,-0.369,0.339,-0.217,-0.17,-0.165
0.712,0.314,0.561,0.204,0.349,-0.696,-0.392,-1.282,2.711,2.892
0.276,0.314,0.057,0.755,0.076,-0.852,-0.921,-2.15,0.425,0.449
0.44,0.069,0.281,0.269,-0.18,0.208,-0.124,2.003,2.002,1.964
0.405,0.826,0.051,0.627,-0.18,0.8,1.325,-0.086,0.072,0.075
0.003,0.436,0.585,0.37,1.04,0.617,1.373,0.088,0.602,0.605
0.309,0.844,0.074,0.554,-1.22,0.398,0.737,0.472,0.067,0.061
0.492,0.71,0.143,0.238,0.772,-0.369,0.919,-0.973,1.212,1.318
0.868,0.436,0.252,0.514,-1.508,-0.177,1.498,-0.19,1.209,1.296
0.069,0.614,0.226,0.562,0.725,-1.24,0.478,0.184,-0.296,-0.272
0.146,0.163,0.156,0.778,-0.055,0.109,-1.19,-0.748,0.511,0.462
0.876,0.009,0.203,0.582,-0.409,-0.177,0.919,0.335,1.816,1.714
0.583,0.009,0.203,0.675,0.896,-0.177,0.919,0.551,1.304,1.379
0.583,0.844,0.853,0.854,-1.266,-1.052,-0.083,0.572,0.966,0.952
0,0.844,0.942,0.675,-0.18,-0.177,0.614,-0.072,0.16,0.16
0.842,0.314,0.771,0.204,-0.409,1.143,-0.616,0.938,3.288,3.193
0.309,0.526,0.853,0.285,-0.998,1.242,-1.648,0.335,1.748,1.605
0.868,0.009,0.771,0.634,-1.22,-2.628,0.983,-0.394,2.003,1.899
0.974,0.163,0.087,0.12,-1.266,0.109,-0.347,1.257,3.642,3.6
0.366,0.29,0.053,0.707,1.66,0.208,0.478,-0.899,0.697,0.748
0.383,0.009,0.65,0.365,-2.028,0.69,-2.435,-0.161,2.912,2.921
0.276,0.436,0.76,0.245,-1.508,-0.177,-0.083,0.888,1.842,1.686
0.264,0.866,0.929,0.206,-0.804,-0.47,1.325,0.003,1.556,1.657
0.258,0.069,0.65,0.232,-0.409,0.723,1.112,-0.412,1.908,1.775
0.003,0.637,0.771,0.229,-1.266,-0.177,-0.083,1.856,1.282,1.33
0.672,0.844,0.771,0.405,-0.765,-0.47,0.614,-0.394,1.591,1.436
0.359,0.436,0.158,0.955,2.365,-0.177,-0.616,0.335,0.715,0.685
0.456,0.984,0.072,0.012,-0.765,1.331,-0.083,-0.58,4.506,4.789
0.069,0.976,0.281,0.675,0.401,0.723,1.325,-0.305,-0.641,-0.611
0.069,0.915,0.226,0.194,1.66,0.398,0.478,-0.748,1.089,1.05
0.635,0.101,0.462,0.659,-1.266,-0.852,0.614,-0.597,1.219,1.208
0.583,0.915,0.165,0.099,-0.958,0.8,-0.347,1.257,2.728,2.973
0.332,0.637,0.585,0.698,0.401,-1.24,0.671,-0.768,0.194,0.18
0.069,0.436,0.11,0.775,-2.028,0.398,0.523,-1.282,-0.384,-0.365
0.965,0.935,0.544,0.423,0.908,0.109,1.498,1.046,1.717,1.887
0.556,0.71,0.31,0.145,-1.508,-0.369,0.023,-2.15,2.168,2.112
0.492,0.355,0.415,0.016,-1.22,-0.852,-0.471,-1.831,4.676,4.973
0.808,0.637,0.008,0.027,1.04,0.109,0.204,0.003,4.464,4.472
0.396,0.29,0.281,0.393,0.401,1.242,1.878,0.097,1.83,1.908
0.396,0.425,0.331,0.548,-2.028,-0.696,1.747,-2.691,0.197,0.187
0.876,0.78,0.087,0.947,0.596,-0.369,-1.448,-1.831,1.198,1.21
0.905,0.163,0.808,0.405,-1.508,0.97,0.204,-0.469,3.062,2.986
0.44,0.007,0.582,0.173,1.66,-0.177,-0.805,0.888,3.385,3.295
0.905,0.355,0,0.828,-0.18,1.242,0.903,-2.691,1.696,1.631
0.424,0.101,0.183,0.099,-1.22,0.398,-0.196,-1.127,2.912,2.819
0.556,0.526,0.172,0.027,-0.507,-0.925,1.034,0.572,3.539,3.556
0.396,0.163,0.424,0.562,1.66,0.97,-0.108,-0.58,1.59,1.655
0.264,0.314,0.057,0.039,0.725,-2.628,-1.336,-0.394,3.31,3.582
0.538,0.844,0.116,0.627,2.365,-0.369,0.426,-1.282,0.866,0.813
0.524,0.78,0.949,0.264,1.66,1.242,1.878,-0.394,3.276,3.325
0.289,0.866,0.129,0.828,0.848,-0.177,0.301,0.572,-0.128,-0.122
0.456,0.101,0.942,0.427,-0.507,0.69,-0.083,-1.748,2.427,2.278
0.672,0.637,0.616,0.278,-0.409,0.208,-1.461,-0.291,2.563,2.444
0.876,0.355,0.771,0.194,-0.409,-0.177,-0.203,1.24,3.302,3.392
0.276,0.355,0.226,0.693,-0.625,-1.24,-0.347,-1.557,0.313,0.321
0.157,0.101,0.252,0.56,2.365,-0.437,-0.669,-1.748,1.245,1.238
0.974,0.355,0.585,0.042,0.981,0.208,-0.124,0.42,4.976,4.486
0.309,0.009,0.949,0.734,-0.18,0.8,-0.471,0.499,1.987,1.977
0.712,0.436,0.02,0.682,0.349,-0.177,0.023,0.097,1.015,0.983
0.003,0.163,0.525,0.016,-2.028,1.331,0.133,0.572,4.304,4.597
0.139,0.355,0.208,0.781,-2.028,-0.177,-0.988,2.268,0.23,0.228
0.146,0.244,0.67,0.99,-2.028,0.8,-1.461,-1.282,0.834,0.881
0.583,0.514,0.808,0.763,0.401,0.109,0.426,-1.584,1.168,1.159
0.876,0.548,0.525,0.755,-0.507,0.398,-0.347,0.42,1.582,1.581
0.396,0.314,0.853,0.401,-0.409,-0.437,1.878,-0.394,1.205,1.294
0.129,0.562,0.629,0.509,0.596,-0.177,-0.712,-0.597,0.755,0.797
0.808,0.254,0.129,0.912,-1.22,0.398,0.478,1.046,0.996,1.064
0.905,0.218,0.302,0.982,-0.409,0.723,-0.083,0.886,1.486,1.579
0.965,0.637,0.918,0.789,-1.508,0.8,0.523,0.572,2.072,2.042
0.905,0.163,0.875,0.996,-0.409,0.398,0.568,2.268,1.908,1.765
0.661,0.101,0.281,0.833,0.596,0.109,-3,-0.768,2.078,1.921
0.538,0.614,0.349,0.026,0.725,-0.437,-0.108,0.66,3.983,3.88
0.538,0.101,0.143,0.373,0.136,-0.437,-0.669,-2.15,1.841,1.771
0.624,0.041,0.949,0.675,0.401,-0.852,-0.712,-1.127,2.375,2.146
0.003,0.009,0.771,0.2,0.002,0.398,-0.872,-0.19,2.414,2.416
0.235,0.314,0.057,0.37,-0.958,-2.628,0.775,1.443,0.378,0.411
0.332,0.78,0.771,0.15,-0.66,-0.696,1.325,0.938,1.754,1.801
0.459,0.637,0.387,0.365,-0.409,0.208,-1.21,0.003,1.59,1.457
0.139,0.71,0.935,0.566,-0.18,0.97,0.315,-1.282,1.115,1.019
0.383,0,0.949,0.476,-0.78,0.97,0.903,-1.557,2.726,2.701
0.635,0.101,0.757,0.651,-0.409,0.398,-1.336,-3,2.299,2.465
0.556,0.244,0.739,0.675,-2.028,-0.177,0.614,-1.748,1.272,1.318
0.117,0.29,0.439,0.589,-0.625,0.208,1.373,1.443,0.008,0.008
0.935,0.314,0.935,0.441,0.596,-0.852,1.067,-0.161,2.458,2.315
0.905,0,0.912,0.218,-1.594,-2.628,0.093,0.572,3.74,4.085
0.332,0.726,0.034,0.499,2.365,-0.369,0.093,-0.58,0.867,0.801
0.712,0.041,0.008,0.264,-0.601,-0.749,-0.347,-1.068,2.478,2.564
0.776,0.844,0.471,0.82,0.772,1.242,-1.336,0.288,0.919,0.854
0.468,0.738,0.65,0.333,-0.409,1.143,-0.616,1.257,1.634,1.586
0.583,0.738,0.739,0.06,-0.581,-2.628,-1.039,1.123,3.629,3.35
0.383,0.101,0.585,0.82,0.772,0.8,-0.669,-0.58,1.293,1.225
0.905,0.637,0.979,0.247,-1.22,-2.628,-1.336,0.888,3.371,3.515
0.016,0.355,0.203,0.194,0.725,-1.154,-0.669,-0.217,1.2,1.309
0.034,0.237,0.715,0.427,-0.18,-0.925,0.983,-1.557,0.552,0.499
0.418,0.984,0.712,0.111,-0.18,-2.628,-1.19,0.66,2.578,2.678
0.85,0.806,0.949,0.557,-2.028,-0.177,1.878,-0.748,1.579,1.581
0.799,0.514,0.087,0.45,0.002,1.331,-0.921,-0.973,1.648,1.734
0.974,0.069,0.217,0.214,-0.765,-0.696,-0.872,0.551,3.322,3.056
0.876,0.548,0.853,0.627,-0.866,0.208,0.919,-1.282,1.82,1.702
0.672,0.806,0.172,0.12,1.04,-0.696,0.523,-0.086,2.476,2.317
0.302,0.637,0.252,0.76,0.136,-0.852,0.983,-0.469,-0.281,-0.282
0.974,0.738,0.454,0.734,0.076,0.208,0.339,0.217,1.378,1.365
0.27,0.218,0.912,0.936,1.329,1.331,0.614,-0.597,1.586,1.74
0.129,0.526,0.349,0.132,-1.22,0.208,0.4,-0.394,1.56,1.522
0.905,0.06,0.608,0.757,-0.765,-0.177,-0.404,0.572,2.182,2.159
0.235,0.101,0.544,0.476,-0.765,-2.628,1.112,-0.394,0.558,0.61
0.86,0.425,0.424,0.693,0.401,-2.628,-0.196,0.777,1.283,1.375
0.003,0.526,0.832,0.39,-1.508,-0.696,0.204,0.66,0.784,0.778
0.408,0.101,0.331,0.095,0.076,1.056,-0.669,-0.58,2.978,3.246
0.209,0.95,0.771,0.06,0.349,-0.437,0.614,0.813,2.591,2.333
0.556,0.637,0.272,0.599,-0.958,-0.369,-1.648,1.443,1.274,1.166
0.371,0.607,0.525,0.833,0.002,1.056,-0.347,1.046,0.508,0.484
0.182,0.163,0.697,0.717,0.058,1.242,0.023,-0.469,1.006,1.086
0.965,0.314,0.738,0.363,1.04,1.856,0.775,0.003,3.517,3.583
0.309,0.899,0.047,0.169,0.002,0.208,-0.818,-1.282,1.672,1.835
0.868,0.614,0.979,0.807,1.599,-0.369,1.067,-0.778,1.959,1.824
0.808,0.78,0.129,0.468,-0.085,-0.369,-0.988,0.66,1.646,1.736
0.069,0.738,0.617,0.49,-2.243,-2.628,-1.253,-0.454,0.476,0.523
0.712,0.272,0.074,0.732,-1.508,0.398,-0.616,-1.448,1.337,1.289
0.235,0.637,0.989,0.621,0.349,-1.052,-1.648,0.572,1.482,1.421
0.518,0.314,0.771,0.373,-0.409,0.109,-0.196,1.257,2.049,1.987
0.117,0.069,0.67,0.742,-2.028,0.208,0.671,0.335,0.52,0.55
0.209,0.101,0.697,0.05,-2.028,-2.628,1.325,0.66,2.889,3.043
0.468,0.355,0,0.333,0.772,-0.47,-0.347,0.988,1.426,1.534
0.842,0.163,0.935,0.935,-0.507,-0.369,-0.347,1.046,2.163,2.154
0.069,0.562,0.316,0.353,0.314,0.69,0.775,1.123,0.424,0.451
0.709,0.806,0.76,0.577,0.259,-0.696,0.339,-0.768,1.371,1.435
0.624,0.244,0.832,0.204,0.314,1.331,0.663,0.472,3.343,3.051
0.309,0.436,0.479,0.333,-2.028,-2.628,-0.083,0.42,1.002,1.055
0.235,0.562,0.765,0.227,-0.765,-0.369,0.478,0.003,1.573,1.634
0.034,0.722,0.525,0.807,-0.765,0.109,1.373,1.443,-0.698,-0.748
0.455,0.069,0.67,0.421,-0.409,-0.369,1.288,-0.246,1.471,1.358
0.672,0.009,0.349,0.973,0.596,-0.925,-0.959,2.268,1.492,1.423
0.025,0.605,0.043,0.275,-1.22,-2.628,0.983,-0.161,0.005,0.005
0.223,0.254,0.129,0.088,-1.508,-0.852,0.478,-1.068,2.127,2.212
0.672,0.436,0.043,0.014,-0.581,0.97,1.232,0.097,5.263,4.999
0.424,0.775,0.949,0.288,0.596,-0.696,0.093,0.657,1.953,1.837
0.034,0.314,0.047,0.153,-0.224,-0.177,-0.347,-2.15,1.467,1.452
0.583,0.041,0.415,0.985,-1.508,-2.628,-1.039,0.499,1.114,1.119
0.093,0.069,0.525,0.885,-0.765,-0.177,-1.648,0.328,0.784,0.81
0.776,0.163,0.715,0.996,-0.224,-0.925,-0.083,-0.394,1.48,1.483
0.276,0.562,0.331,0.514,-2.243,1.143,0.426,1.443,0.85,0.769
0.518,0.866,0.617,0.536,0.401,0.617,-0.347,0.852,1.259,1.187
0.965,0.007,0.252,0.9,0.259,0.398,-0.616,0.335,2.099,1.966
0.935,0.514,0.27,0.562,1.04,-0.437,-0.364,0.572,1.935,1.935
0.635,0.614,0.929,0.833,-0.581,0.398,0.568,-0.072,1.306,1.197
0.139,0.71,0.509,0.75,0.596,-2.628,-1.336,-0.086,0.099,0.102
0.492,0.436,0.918,0.957,-2.028,-2.628,-0.872,-0.58,1.136,1.243
0.79,0.607,0.715,0.05,0.772,-0.369,0.315,-0.778,4.056,3.881
0.556,0.163,0.409,0.89,0.076,-0.177,-0.872,0.572,1.152,1.23
0.264,0.069,0.02,0.285,-0.099,-0.852,-0.404,0.278,1.518,1.458
0.182,0.101,0.585,0.684,0.596,0.174,-1.448,-0.217,1.192,1.277
0.034,0.899,0.826,0.866,0.136,0.109,0.339,0.003,-0.15,-0.157
0.952,0.79,0.415,0.012,0.002,0.617,-0.374,0.217,5.679,5.533
0.468,0.355,0.534,0.566,1.391,0.617,0.339,-1.448,1.423,1.358
0.905,0.562,0.454,0.204,-0.765,-0.177,0.093,0.988,2.676,2.902
0.371,0.101,0.085,0.237,-0.224,0.617,1.067,-1.748,1.62,1.58
0.583,0.806,0.838,0.781,0.596,1.143,-2.435,0.179,0.872,0.907
0.712,0.163,0.853,0.499,-1.22,1.856,0.775,0.335,2.861,3.036
0.459,0.738,0.087,0.96,1.66,-1.052,0.523,0.097,0.107,0.118
0.192,0.915,0.147,0.075,-2.028,0.208,0.919,-1.127,1.756,1.907
0.712,0.436,0.116,0.722,2.365,-0.437,0.659,-1.574,1.227,1.174
0.492,0.009,0.739,0.49,-0.581,0.617,-0.347,-0.291,2.304,2.298
0.583,0.272,0.544,0.301,0.908,1.143,0.426,2.268,2.55,2.3
0.27,0.562,0.129,0.557,-0.507,0.109,1.297,1.123,-0.026,-0.026
0.635,0.899,0.534,0.174,0.848,0.617,-0.108,-0.263,2.586,2.433
0.583,0.355,0.949,0.912,-0.055,1.331,0.4,0.938,1.822,1.878
0.106,0.355,0.889,0.675,-0.581,-1.052,-0.872,1.257,0.941,0.893
0.309,0.355,0.935,0.675,0.245,0.208,0.204,-0.58,1.204,1.127
0.003,0.738,0.568,0.904,0.076,0.398,-0.537,-1.557,-0.229,-0.209
0.235,0.218,0.623,0.744,0.596,-1.052,0.775,1.257,0.316,0.288
0.192,0.218,0.273,0.955,0.314,-0.696,1.067,-0.246,-0.38,-0.4
0.157,0.163,0.749,0.316,0.401,0.174,-0.347,-0.768,1.721,1.868
0.524,0.637,0.252,0.599,-0.409,0.398,-2.435,-0.768,1.518,1.387
0.935,0.355,0.949,0.991,-0.507,0.8,-0.471,0.988,2.344,2.253
0.332,0.614,0.379,0.441,0.349,-2.628,-0.778,0.184,0.764,0.766
0.672,0.726,0.883,0.382,2.057,1.242,-0.872,-0.394,2.618,2.73
0.712,0.607,0.808,0.562,2.365,1.242,-1.486,-0.033,2.192,2.094
0.44,0,0.074,0.562,0.136,-2.628,1.112,-0.072,0.8,0.795
0.192,0.436,0.749,0.356,-0.409,-1.087,1.061,-0.19,0.862,0.934
0.808,0.775,0.889,0.214,-1.508,-1.052,0.478,0.66,2.699,2.964
0.025,0.984,0.771,0.39,0.259,1.856,-0.083,-0.469,0.945,0.894
0.868,0.009,0.226,0.016,0.076,0.208,-1.21,0.42,6.079,5.534
0.456,0.272,0.534,0.659,1.391,-1.24,-0.745,-0.768,1.403,1.274
0.965,0.806,0.808,0.882,0.981,-0.369,-1.07,0.335,2.147,2.29
0.935,0.101,0.942,0.261,-0.507,-0.369,1.498,-0.19,3.153,2.858
0.223,0.637,0.401,0.528,0.136,-0.177,0.983,0.66,0.102,0.103
0.952,0.866,0.871,0.037,0.848,0.723,-0.196,-0.19,5.246,5.545
0.235,0.314,0.808,0.778,2.057,-1.052,0.983,-0.161,0.791,0.742
0.556,0.915,0.838,0.806,0.314,-1.24,-0.108,1.348,0.897,0.881
0.492,0.218,0.746,0.003,0.349,-0.369,0.339,0.938,6.671,6.328
0.309,0.614,0.58,0.778,-2.243,0.617,-1.648,-0.161,0.993,1.062
0.459,0.101,0.008,0.859,0.401,-0.437,-0.778,2.027,0.872,0.96
0.235,0.526,0.252,0.273,-0.055,-0.925,0.093,-0.483,0.953,0.978
0.583,0.101,0.249,0.807,1.66,1.056,0.568,0.888,1.694,1.673
0.709,0.562,0.949,0.991,0.401,-0.696,-0.196,-0.394,1.46,1.532
0.583,0.272,0.67,0.792,-1.508,0.97,-0.778,0.217,1.279,1.256
0.235,0.844,0.252,0.734,0.229,0.398,-1.21,0.097,0.292,0.268
0.034,0.254,0.387,0.432,0.136,0.723,-0.138,0.712,0.735,0.771
0.192,0.069,0.561,0.394,0.981,0.97,-1.19,-0.394,1.491,1.475
0.223,0.436,0.008,0.627,0.401,-0.749,0.023,-0.072,0.137,0.15
0.583,0.637,0.31,0.675,-1.594,-0.437,-0.778,1.257,0.96,0.895
0.371,0.78,0.757,0.026,-0.099,-0.852,0.426,-0.263,3.825,3.9
0.102,0.254,0.629,0.405,0.596,0.398,-0.616,-0.072,1.211,1.278
0.661,0.069,0.889,0.828,1.391,-1.24,-0.669,0.313,2.295,2.477
0.408,0.526,0.918,0.153,-0.409,-1.052,0.523,0.097,2.486,2.673
0.583,0.826,0.765,0.275,2.057,-0.696,1.067,1.443,2.07,1.915
0.408,0.738,0.281,0.925,-1.22,1.143,-1.039,-0.092,0.073,0.067
0.069,0.844,0.949,0.108,-1.508,-0.696,1.373,0.572,1.855,1.743
0.106,0.722,0.76,0.174,0.349,-0.925,0.671,0.472,1.379,1.397
0.102,0.562,0.158,0.745,2.057,-2.628,0.478,0.217,-0.235,-0.228
0.484,0.637,0.172,0.373,-0.409,-0.852,-0.872,-0.899,1.29,1.294
0.556,0.272,0.853,0.115,0.401,-0.696,0.315,0.66,3.229,2.945
0.468,0.355,0.497,0.514,-0.224,-2.628,1.878,-0.19,0.357,0.387
0.876,0.29,0.03,0.734,-0.18,1.331,-0.124,-0.017,1.634,1.594
0.157,0.562,0.047,0.115,-1.22,-1.052,0.473,0.888,1.456,1.317
0.44,0.614,0.506,0.941,-0.866,-0.696,0.133,0.217,0.238,0.239
0.905,0.436,0.989,0.509,-3,-0.177,0.737,0.572,2.427,2.484
0.182,0.009,0.65,0.722,0.908,-0.369,0.983,1.046,0.84,0.777
0.905,0.314,0.02,0.47,-1.22,-0.696,0.314,0.888,1.707,1.617
0.309,0.009,0.585,0.227,-0.507,0.109,-0.347,-0.161,2.416,2.42
