X1,X2,X3,X4,X5,X6,X7,X8,y_10pc_noise,y_50pc_noise
0.23549363,0.068991391,0.330925521,0.83802232,-0.409227935,-0.176514614,0.982921495,-0.468824048,0.15311779,0.10934829
0.492287423,0.790256189,0.433127512,0.823048645,-0.223804619,-0.925339139,-1.807226567,0.856454272,0.795992264,0.655736863
0.30893518,0.984408139,0.074240262,0.306353989,0.771587695,-0.696439053,0.023309063,-0.899067757,0.746740969,0.636786706
0.661374403,0.547819412,0.988769726,0.513663857,-0.840451602,-0.696439053,1.498081651,-0.161203722,1.552401885,1.586510749
0.359132807,0.562060435,0.825980613,0.633893265,0.002020622,-0.36946136,-1.039041776,0.572232794,1.452071321,0.902106777
0.332236961,0.068991391,0.918478675,0.016032462,-0.409227935,0.799507138,-1.039041776,1.44326666,6.318989866,7.497080857
0.156882504,0.636833957,0.129106,0.37294034,0.580099519,0.397903666,-0.083312351,-0.747734728,0.564407115,0.642334772
0.208840229,0.289866183,0.019958296,0.513663857,1.390900288,-0.437027716,1.747059353,-0.394224431,0.23064666,0.31974262
0.467808659,0.162887765,0.0466085,0.641199603,0.595721598,-0.176514614,-0.083312351,2.268395889,0.957361584,1.293234474
0.555749247,0.780197513,0.832182247,0.196883067,-0.581254847,-2.628107423,1.067413019,0.096856959,1.810010943,2.049418467
0.671700409,0.101214771,0.97936086,0.274811764,1.599052853,-2.628107423,0.982921495,-0.262555965,2.814136043,2.31326564
0.905085982,0.709948248,0.116438174,0.479899711,1.390900288,-0.176514614,1.877782787,-0.229026253,1.286072465,1.837793607
0.974438151,0.355220713,0.309640514,0.298189696,0.40069528,1.056341057,0.73701579,2.02718868,2.666680485,2.690997573
0.860393981,0.614349822,0.48649154,0.124418062,0.724830725,0.616575972,0.093298644,-0.973425692,3.161002775,1.935799512
0.807722601,0.950063895,0.415199581,0.092303114,-0.764935884,-0.176514614,1.498081651,0.659982159,2.588640486,1.360649513
0.763735898,0.244454945,0.948939027,0.581673371,-0.840451602,-1.154107027,1.877782787,-1.556878395,1.612857652,1.894913892
0.332236961,0.436450991,0.739307887,0.88775951,0.771587695,-1.051588484,-0.107935707,0.856454272,0.517572432,0.573805974
0.30893518,0.009072537,0.129106,0.137046338,-1.50768664,-2.628107423,-0.817552692,1.347670135,2.296113974,2.256354014
0.467808659,0.737855958,0.330925521,0.194154861,-0.129405473,-1.132285825,0.67108156,0.277555724,1.474199917,0.808668804
0.530133383,0.966585973,0.770917493,0.641199603,-0.581254847,-0.176514614,2.512830924,-1.447969652,0.283376733,0.267804287
0.583328123,0.436450991,0.074240262,0.653645621,0.313584883,-0.176514614,-0.744930491,0.217482508,0.990888462,1.449300845
0.782657544,0.526375303,0.401283931,0.828142889,-0.084648355,1.330782865,0.387476195,0.813150907,1.307993063,1.70497052
0.782657544,0.790256189,0.439315982,0.016032462,0.076139686,-1.051588484,1.498081651,-0.19036748,4.222353054,3.376285212
0.208840229,0.436450991,0.543714944,0.703467433,-0.25431742,0.174160814,0.426455483,0.777474524,0.27656826,0.135550242
0.484357843,0.425024037,0.534246056,0.661735641,-0.95765958,0.723197445,-1.687914079,-1.748388031,1.654837507,1.308592613
0.116701894,0.984408139,0.748964107,0.928690149,0.135627288,1.330782865,-0.514795557,-0.19036748,0.02074751,0.025246124
0.02513436,0.636833957,0.87454001,0.003,-0.409227935,-2.628107423,0.132674713,-0.811200258,5.388823299,2.952530232
0.538271155,0.866296673,0.271967732,0.38975436,-1.220152775,-0.696439053,0.277198486,-1.748388031,0.846130022,0.667365664
0.671700409,0.790256189,0.883444904,0.513663857,-0.581254847,0.723197445,0.523082159,-0.216771959,1.61265145,0.991653715
0.711711725,0.313863166,0.252157745,0.405072346,1.390900288,-0.176514614,-0.083312351,0.659982159,2.199484182,1.800216007
0.974438151,0.101214771,0.508644601,0.060004428,0.40069528,-0.696439053,-1.807226567,0.18387462,4.73176915,6.842828928
0.467808659,0.355220713,0.852663494,0.150330098,-0.223804619,0.799507138,1.498081651,1.44326666,2.716953019,3.58404968
0.671700409,0.101214771,0.05733535,0.274811764,-2.028050696,-0.176514614,-0.196049209,0.711540121,2.03631703,1.170164547
0.974438151,0.006592803,0.186761469,0.90421944,0.40069528,1.856138808,-0.083312351,1.44326666,2.023951466,1.559224758
0.750460442,0.966585973,0.158405828,0.016032462,0.34882759,1.330782865,-0.514795557,-0.580319046,5.085372521,4.098891398
0.30893518,0.009072537,0.911937219,0.532042223,-0.625290891,1.056341057,-1.447671881,-1.068412706,1.879066303,2.652923436
0.671700409,0.636833957,0.525247969,0.71384558,-0.409227935,-1.051588484,-1.447671881,-0.747734728,1.445901898,1.66668474
0.8764732,0.040840748,0.207827575,0.094922022,0.313584883,-1.051588484,0.902670579,-0.315523538,3.309847567,2.381787359
0.383322236,0.562060435,0.748964107,0.649460928,-0.409227935,-0.696439053,0.093298644,-0.394224431,0.811938331,0.446726329
0.635009794,0.313863166,0.623494187,0.298189696,0.40069528,0.207913212,0.73701579,1.44326666,1.981750219,1.561611616
0.798707127,0.101214771,0.433127512,0.463317188,1.390900288,-0.696439053,-0.347475719,-0.468824048,2.544143423,1.463566603
0.807722601,0.009072537,0.330925521,0.730435386,0.135627288,0.207913212,-0.196049209,0.937905292,1.762470727,2.510822071
0.868376162,0.355220713,0.372907216,0.938912161,1.040350648,-0.852188175,-0.77758764,0.096856959,1.551289296,2.297986919
0.146458767,0.355220713,0.252157745,0.665354754,-0.236934712,1.143245137,0.023309063,0.217482508,0.415040225,0.50416118
0.555749247,0.514335464,0.172345595,0.857400093,-0.95765958,-0.176514614,-2.435336761,0.728860726,1.290784762,1.510003542
0.301811488,0.709948248,0.482819495,0.06905405,1.040350648,0.108671782,1.034492526,-1.447969652,2.702981542,3.246173425
0.182170098,0.825631212,0.543714944,0.151624898,0.40069528,0.397903666,-1.252562413,-2.690622097,2.061376077,2.284617444
0.635009794,0.614349822,0.415199581,0.043654254,0.955775212,-2.628107423,-0.744930491,-0.262555965,4.187545833,2.117942022
0.128702588,0.289136855,0.034357918,0.50990504,0.595721598,0.799507138,0.339113485,1.046152034,0.458744699,0.346281328
0.530133383,0.843863193,0.019958296,0.858634841,-1.220152775,-0.176514614,-0.871612799,-0.899067757,0.479905126,0.362900626
0.02513436,0.636833957,0.644871417,0.016032462,-1.593875748,-1.239835595,1.877782787,0.335066748,3.04941207,3.951838785
0.440358303,0.425024037,0.534246056,0.265412261,1.660062963,-2.628107423,-0.668711265,-0.161203722,1.853131153,1.675007616
0.965404327,0.636833957,0.172345595,0.09340017,0.135627288,1.856138808,-1.807226567,0.777474524,3.722698677,3.020648194
0.492287423,0.436450991,0.475366286,0.126418785,-1.220152775,-0.852188175,-0.137955828,0.572232794,2.583791152,1.871461301
0.905085982,0.436450991,0.97936086,0.309852895,0.40069528,0.799507138,0.132674713,-0.0359776,3.176917981,3.056938733
0.583328123,0.253544274,0.103128179,0.68439826,-1.50768664,-0.696439053,1.498081651,1.046152034,0.425411167,0.469870415
0.750460442,0.289866183,0.42430956,0.401290707,-0.129405473,0.799507138,0.918648428,1.046152034,1.785873323,1.6788596
0.410790625,0.614349822,0.585326608,0.088107989,-0.223804619,-0.176514614,1.324716416,1.046152034,2.370192421,1.555975691
0.860393981,0.89882353,0.807984779,0.38217832,0.245143399,0.799507138,1.498081651,0.287770999,2.146396811,1.927705515
0.484357843,0.636833957,0.129106,0.757046076,0.595721598,0.799507138,0.387476195,0.659982159,0.4135876,0.33305913
0.30893518,0.976190646,0.807984779,0.282098052,-2.028050696,-0.925339139,-0.374151216,0.003317239,1.468643063,1.389878262
0.395821801,0.289866183,0.770917493,0.62726551,-0.179846399,-0.696439053,-0.921246986,0.550779778,1.591063043,2.057427614
0.156882504,0.162887765,0.225830776,0.232376415,0.595721598,-2.628107423,-0.987661921,-0.747734728,1.539603199,1.520398989
0.934594216,0.253544274,0.670469864,0.984789892,-0.889015814,0.397903666,1.067413019,0.003317239,1.446515741,1.126360768
0.538271155,0.636833957,0.252157745,0.360775768,0.076139686,-0.696439053,-0.347475719,0.003317239,1.306547986,1.167228713
0,0.040840748,0.301691702,0.329627609,0.724830725,1.330782865,0.023309063,0.335066748,1.212537343,1.280216127
0.538271155,0.614349822,0.05733535,0.639724288,0.955775212,0.207913212,-0.364261368,-1.281591042,0.967100469,1.425911307
0.750460442,0.068991391,0.225830776,0.946915977,0.307524152,0.207913212,-0.196049209,-0.899067757,1.313004986,0.670766474
0.383322236,0.162887765,0.103128179,0.776633032,0.771587695,-2.628107423,-2.435336761,-0.161203722,0.956195357,1.018119994
0.289346403,0.614349822,0.349021934,0.445040685,-2.028050696,0.969634608,1.232017878,1.855992884,1.019500937,1.026368872
0.583328123,0.289866183,0.770917493,0.730435386,-0.409227935,0.207913212,0.478293469,0.659982159,1.315042428,1.959373386
0.423971695,0.636833957,0.330925521,0.662621145,-0.409227935,1.056341057,-1.447671881,0.572232794,0.451093329,0.417591198
0.116701894,0.101214771,0.129106,0.38975436,-1.593875748,-0.176514614,-0.77758764,-0.19036748,0.968882099,1.267377331
0.146458767,0.218023032,0.561356909,0.003,0.258504462,-1.154107027,-1.807226567,0.813150907,5.866183919,5.804037035
0.624025279,0.915440026,0.748964107,0.221514133,-2.028050696,-0.36946136,1.877782787,1.046152034,1.701154295,2.230043153
0.492287423,0.253544274,0.48649154,0.576755384,1.660062963,-0.925339139,-0.123708458,-1.068412706,1.60826941,1.748306009
0.860393981,0.526375303,0.462341565,0.940580394,-0.764935884,-0.437027716,-0.369091072,0.217482508,1.253774022,0.719048078
0.410790625,0.636833957,0.103128179,0.980594274,0.595721598,-2.628107423,0.315423865,0.572232794,-0.342399209,-0.34878018
0.997552419,0.547819412,0.471261505,0.075045309,-1.220152775,1.24187144,0.076736215,0.49923238,4.168923955,2.942507683
0.849529799,0.636833957,0.275475527,0.502195563,-0.409227935,-0.696439053,-0.804701842,-3,1.804489666,1.614986662
0.965404327,0.040840748,0.475366286,0.69290049,-1.50768664,-0.437027716,-0.921246986,-1.748388031,2.577600982,2.720960513
0.01637083,0.562060435,0.623494187,0.68439826,0.595721598,-0.748540501,-1.447671881,-0.973425692,0.443465792,0.326850884
0.997552419,0.355220713,0.514408341,0.1338797,-1.220152775,-2.628107423,0.918648428,0.572232794,2.797961433,2.122692057
0.002933095,0.272111563,0.497448996,0.928690149,-2.243337008,1.330782865,-0.47101855,0.335066748,-0.021965318,-0.023893747
0.192488281,0.040840748,0.770917493,0.991184975,-0.506970203,0.616575972,2.247338974,-0.580319046,0.215363781,0.183485821
0.23549363,0.614349822,0.207827575,0.4265479,0.908093947,-0.36946136,0.982921495,0.096856959,0.435142332,0.468967365
0.395821801,0.866296673,0.948939027,0.475786077,-0.179846399,-1.051588484,-2.435336761,-0.899067757,1.953532846,2.298633404
0.002933095,0.068991391,0.66307348,0.752926788,-0.625290891,-0.36946136,-0.47101855,-2.149769658,0.515656216,0.703379456
0.332236961,0.436450991,0.202649706,0.037466336,-1.220152775,-0.36946136,-1.648344092,0.419541849,3.941879411,2.900357362
0.264131868,0.636833957,0.146628271,0.96787177,-0.115046272,0.397903666,0.300521989,2.268395889,-0.328599525,-0.212269239
0.763735898,0.790256189,0.379989846,0.016032462,0.228740224,-2.628107423,1.498081651,1.257230164,3.943544401,2.715265425
0.671700409,0.636833957,0.518279181,0.68439826,0.135627288,1.143245137,-0.391510613,-0.394224431,1.261850842,1.190310868
0.538271155,0.162887765,0.48649154,0.766967672,1.040350648,0.207913212,1.034492526,-0.246134652,1.095595756,0.581684121
0.530133383,0.737855958,0.186761469,0.928690149,2.057054493,-0.722600029,1.877782787,0.987836078,0.006079578,0.007829636
0.763735898,0.790256189,0.225830776,0.771757225,1.390900288,0.799507138,0.478293469,0.096856959,1.042539061,1.61293076
0.951688035,0.636833957,0.608484132,0.589494077,-0.889015814,0.108671782,0.204247194,-1.748388031,1.987868494,1.077992992
0.711711725,0.636833957,0.568459243,0.513663857,-0.506970203,-0.36946136,2.291645894,1.347670135,0.758250061,1.008894746
0.635009794,0.355220713,0.629414679,0.513663857,1.390900288,0.397903666,-0.712487962,-0.291264761,2.075097888,2.14467834
0.182170098,0.526375303,0.372907216,0.739543351,-2.028050696,-2.628107423,-0.817552692,-0.580319046,0.031549666,0.042582237
0.905085982,0.040840748,0.482819495,0.550956062,1.20734705,0.207913212,0.339113485,0.813150907,2.339363239,3.272645598
0.492287423,0.068991391,0.225830776,0.566183849,-0.581254847,0.207913212,2.247338974,0.49923238,0.560817214,0.36503399
0.01637083,0.436450991,0.48649154,0.284843561,2.365283432,-0.176514614,0.426455483,-0.899067757,1.2931386,1.025066504
0.905085982,0.068991391,0.807984779,0.254639249,0.258504462,1.330782865,1.034492526,0.937905292,4.2025518,5.502279668
0.270440467,0.984408139,0.298974521,0.766967672,0.955775212,1.056341057,-0.871612799,-1.281591042,0.084844064,0.10548518
0.061785485,0.436450991,0.401283931,0.209568999,0.135627288,-2.628107423,-1.189570448,-0.305093334,1.265024062,1.374349793
0.750460442,0.355220713,0.770917493,0.972742437,-0.506970203,1.143245137,0.093298644,-0.161203722,1.522087943,2.38174249
0.002933095,0.236681313,0.074240262,0.872356424,2.057054493,-0.176514614,1.498081651,0.335066748,-0.432508213,-0.412269977
0.383322236,0.162887765,0.525247969,0.244850915,0.40069528,0.108671782,0.093298644,-0.580319046,2.156783302,1.968533376
0.359132807,0.526375303,0.670469864,0.18230608,0.595721598,1.24187144,2.291645894,-0.627940303,2.799256179,3.766700206
0.895863203,0.866296673,0.97936086,0.287671603,-1.220152775,-0.176514614,0.093298644,-1.447969652,2.956624342,2.517134181
0.138954714,0.436450991,0.462341565,0.532042223,1.599052853,1.330782865,-1.252562413,-1.447969652,0.764983902,0.573725901
0.192488281,0.599651532,0.462341565,0.763025593,-0.409227935,-1.132285825,-1.447671881,-0.072408731,0.385361267,0.302756889
0.905085982,0.436450991,0.837696606,0.726320604,-0.506970203,-0.696439053,-0.083312351,-0.580319046,2.085066995,2.291387026
0.789614448,0.162887765,0.281406444,0.027052804,-0.600684104,-0.176514614,-1.189570448,-2.149769658,5.080915069,6.885745067
0.033983687,0.614349822,0.929225608,0.840707448,0.40069528,-0.696439053,-0.083312351,0.217482508,0.272434907,0.174923919
0.23549363,0.289866183,0.349021934,0.946915977,0.595721598,-1.239835595,0.204247194,-0.19036748,-0.107199034,-0.101351739
0.671700409,0.547819412,0.401283931,0.633893265,0.595721598,-0.925339139,-0.123708458,0.096856959,0.978635187,0.57806922
0.711711725,0.289866183,0.844907387,0.95165146,-1.220152775,-0.696439053,1.498081651,0.49923238,0.924985911,0.919596668
0.002933095,0.101214771,0.825980613,0.85543671,-2.243337008,-0.176514614,0.093298644,-0.580319046,0.477394206,0.307483074
0.208840229,0.966585973,0.911937219,0.005597463,2.365283432,0.397903666,-0.123708458,-0.580319046,6.065366055,6.270903767
0.258100744,0.780197513,0.074240262,0.609080272,-0.25431742,0.799507138,-0.083312351,0.572232794,0.252943813,0.363389958
0.223249484,0.162887765,0.42430956,0.934977516,0.40069528,-0.696439053,0.296469999,0.096856959,0.10316913,0.126387955
0.624025279,0.562060435,0.330925521,0.531329939,-0.780176466,1.856138808,-1.189570448,-0.797992178,1.281557388,1.620983595
0.306994835,0.636833957,0.301691702,0.287671603,-0.95765958,-2.628107423,0.132674713,-1.281591042,0.778789271,0.490294314
0.458615173,0.825631212,0.585326608,0.42324114,-0.889015814,-0.36946136,0.774808235,0.096856959,0.861143817,0.906663776
0.467808659,0.436450991,0.543714944,0.120800426,-0.055147134,0.207913212,-0.347475719,2.268395889,2.98632052,4.042393227
0.860393981,0.355220713,0.714941796,0.389239416,0.771587695,-1.154107027,-0.083312351,0.728860726,2.366258389,1.825044324
0.30893518,0.162887765,0.746283558,0.027052804,0.908093947,1.143245137,-0.196049209,0.728860726,4.48338203,2.894562139
0.782657544,0.355220713,0.844907387,0.092303114,0.980961509,-1.154107027,1.324716416,0.728860726,3.872554942,4.348430051
0.061785485,0.825631212,0.732791719,0.188999629,-1.50768664,1.143245137,-0.347475719,-3,1.484853347,0.921656471
0.30893518,0.636833957,0.832182247,0.663176468,0.40069528,0.207913212,-0.744930491,-0.596618415,1.23214773,0.627726392
0.30893518,0.006592803,0.852663494,0.405072346,-1.50768664,-1.051588484,0.204247194,-0.899067757,1.805609237,1.762298779
0.492287423,0.355220713,0.543714944,0.150330098,-1.266032142,-1.239835595,-0.921246986,1.046152034,2.861628893,3.22884448
0.440358303,0.162887765,0.988769726,0.284843561,1.660062963,0.207913212,-0.347475719,-0.305093334,2.798344192,3.573418445
0.763735898,0.636833957,0.146628271,0.23666921,0.313584883,0.397903666,-0.347475719,0.096856959,2.114895006,2.986441208
0.116701894,0.950063895,0.543714944,0.620536066,-1.220152775,-0.176514614,-1.807226567,1.046152034,0.556070511,0.414689462
0.555749247,0.562060435,0.577008122,0.739543351,1.390900288,0.799507138,-0.083312351,-0.016898746,1.438882409,0.778670879
0.093059804,0.934577568,0.406161968,0.17409675,-2.028050696,1.143245137,-1.189570448,-0.394224431,1.056760426,0.76092866
0.06875598,0.737855958,0.807984779,0.269095667,1.660062963,0.108671782,-1.335868971,-0.580319046,2.074180675,1.284368079
0.671700409,0.313863166,0.948939027,0.781223511,0.595721598,0.108671782,-1.069898447,0.217482508,1.964296658,2.477464865
0.332236961,0.068991391,0.852663494,0.895777091,0.847758545,0.397903666,0.400384403,-0.161203722,1.310794553,0.959352893
0.868376162,0.636833957,0.008311119,0.566183849,-0.99798479,0.397903666,-0.668711265,-0.19036748,1.529559367,1.85475723
0.8764732,0.162887765,0.748964107,0.300737804,-0.840451602,1.330782865,-1.039041776,0.813150907,3.293300366,1.737889404
0.492287423,0.313863166,0.669092858,0.291257548,-0.223804619,1.330782865,-0.404442017,-0.016898746,2.028435836,3.232408205
0.671700409,0.636833957,0.505793462,0.872356424,-1.220152775,0.207913212,-0.959083846,0.287770999,1.078615101,0.922799062
0.061785485,0.866296673,0.271967732,0.107782467,-0.581254847,0.969634608,0.204247194,-0.394224431,1.686745665,1.776511961
0.583328123,0.636833957,0.765365831,0.980594274,-0.223804619,-2.628107423,-0.987661921,0.217482508,0.902649007,1.235216659
0.583328123,0.162887765,0.462341565,0.763025593,0.771587695,1.143245137,-0.083312351,-0.811200258,1.478361879,1.468178314
0.156882504,0.725954175,0.770917493,0.739543351,0.595721598,-0.176514614,-0.083312351,-0.016898746,0.364818747,0.293101164
0.974438151,0.355220713,0.765365831,0.166018053,0.40069528,-0.176514614,-0.668711265,0.096856959,4.078986956,4.240287742
0.555749247,0,0.649908512,0.250704717,1.390900288,0.397903666,0.387476195,-0.161203722,3.251566081,2.714186936
0.423971695,0.218023032,0.298974521,0.696086464,-0.506970203,-2.628107423,0.774808235,1.44326666,0.275425658,0.309083987
0.258100744,0.436450991,0.142884891,0.872356424,1.329488384,-0.176514614,0.478293469,-0.412368165,0.075487859,0.071221259
0.849529799,0.562060435,0.60781938,0.360493959,0.002020622,-1.051588484,0.132674713,-0.468824048,1.878569065,1.931639792
0.934594216,0.562060435,0.765365831,0.060004428,0.771587695,-2.628107423,0.204247194,-0.899067757,4.154758737,6.080487552
0.002933095,0.805576284,0.543714944,0.009910287,-0.506970203,-0.176514614,1.112005453,-1.748388031,3.329361023,4.035019031
0.423971695,0.162887765,0.186761469,0.15781829,-0.780176466,-2.628107423,-0.404442017,-0.444678432,2.171111744,2.800688027
0.875665106,0.636833957,0.837696606,0.812891616,0.34882759,-0.696439053,-0.959083846,0.728860726,1.863600318,1.888937404
0.711711725,0.253544274,0.888988048,0.138905987,0.771587695,0.969634608,0.902670579,0.178595156,3.944459031,2.242392637
0.106469104,0.599651532,0.074240262,0.714777419,-0.223804619,-0.36946136,0.204247194,0.003317239,-0.332385387,-0.376136071
0.711711725,0.355220713,0.888019629,0.741326156,-0.179846399,0.397903666,-0.871612799,0.937905292,2.23990778,1.098663824
0.093059804,0.436450991,0.888988048,0.196883067,1.599052853,0.799507138,0.014431914,0.003317239,2.413997964,1.882780845
0.974438151,0.825631212,0.852663494,0.347752759,0.34882759,-0.722600029,-0.817552692,-2.690622097,2.851335709,2.383266835
0.997552419,0.009072537,0.770917493,0.355986696,-0.506970203,-1.154107027,0.47306565,0.003317239,2.81465025,1.657408854
0.01637083,0.614349822,0.401283931,0.409068252,0.076139686,1.330782865,-1.485735429,0.003317239,0.26422943,0.246234963
0.711711725,0.89882353,0.883444904,0.940580394,0.076139686,-0.437027716,0.918648428,0.096856959,0.927513057,0.585696101
0.223249484,0.636833957,0.69723298,0.52909316,-0.764935884,-0.470060667,-1.039041776,-0.747734728,1.004027408,0.55254151
0.763735898,0.805576284,0.309640514,0.469573128,-2.028050696,0.397903666,-1.039041776,-0.747734728,1.602024246,0.896974474
0.492287423,0.355220713,0.711702345,0.48969514,-3,-0.696439053,-1.648344092,-1.830714261,2.000668171,2.805440959
0.711711725,0.737855958,0.534246056,0.429340287,-0.179846399,1.330782865,-0.959083846,-0.580319046,1.560881995,2.361235615
0.934594216,0.636833957,0.543714944,0.512538303,0.40069528,0.799507138,-0.668711265,-0.973425692,2.089794277,1.520495876
0.093059804,0.614349822,0.330925521,0.714354556,-0.581254847,0.799507138,-1.447671881,0.003317239,0.42364171,0.461996509
0.467808659,0.436450991,0.301691702,0.946915977,-0.098638754,-0.696439053,0.918648428,0.659982159,0.005429717,0.005231574
0.934594216,0.526375303,0.252157745,0.657333398,-3,-0.36946136,0.023309063,1.046152034,1.445257533,0.868153787
0.275933721,0.547819412,0.497448996,0.075045309,0.076139686,-0.176514614,-0.137955828,0.472295177,2.738826355,2.159650405
0.583328123,0.614349822,0.202649706,0.423456939,0.40069528,-0.852188175,0.204247194,0.096856959,1.083006863,0.624050431
0.138954714,0.89882353,0.165248467,0.321437326,1.660062963,-0.176514614,0.132674713,1.44326666,0.778804343,0.647279782
0.467808659,0.843863193,0.948939027,0.49899685,0.002020622,-0.696439053,-2.435336761,0.096856959,2.029632589,1.343422431
0.8764732,0.562060435,0.404885144,0.353129477,-0.223804619,0.690352069,0.982921495,0.003317239,1.790759352,2.719288368
0.671700409,0.737855958,0.534246056,0.043654254,0.40069528,-0.36946136,-3,-1.447969652,4.301794451,2.88672943
0.217870576,0.355220713,0.765365831,0.56180831,0.595721598,-2.628107423,-1.447671881,0.987836078,1.124352533,0.675621785
0.52413454,0.843863193,0.97936086,0.73427986,-1.220152775,-0.176514614,-0.196049209,0.335066748,1.431635001,1.464939952
0.156882504,0.562060435,0.330925521,0.003,-0.409227935,-1.051588484,-0.083312351,-1.127495881,4.912870519,2.717586751
0.555749247,0.805576284,0.497448996,0.247192138,-0.409227935,0.207913212,0.774808235,0.287770999,1.571115311,2.100635929
0.06875598,0.614349822,0.165248467,0.589494077,0.580099519,1.330782865,-1.039041776,0.49923238,-0.038491875,-0.058563007
0.275933721,0.436450991,0.6969256,0.016032462,-0.223804619,0.207913212,0.204247194,-2.690622097,4.210137665,3.907253338
0.440358303,0.101214771,0.670469864,0.027052804,0.135627288,-2.628107423,0.132674713,0.888351062,4.333151185,3.228814585
0.8764732,0.436450991,0.670469864,0.585994315,-1.220152775,1.330782865,0.204247194,0.335066748,2.311082399,2.629739577
0.156882504,0.805576284,0.543714944,0.805840132,0.135627288,-0.176514614,0.339113485,-0.973425692,-0.22631262,-0.144413697
0.371377756,0.313863166,0.97936086,0.186781344,-0.409227935,0.969634608,0.478293469,-0.811200258,3.065586565,1.796515377
0.849529799,0.725954175,0.034357918,0.858634841,-2.028050696,0.799507138,0.132674713,0.728860726,1.073496247,1.483272919
0.440358303,0.313863166,0.543714944,0.252853635,1.040350648,-1.051588484,1.498081651,0.472295177,1.588606569,1.175266524
0.208840229,0.355220713,0.281406444,0.007930444,-0.179846399,-0.925339139,0.400384403,0.472295177,4.685743663,5.471840005
0.06875598,0.101214771,0.412998166,0.794495822,-0.236934712,-2.628107423,0.339113485,0.659982159,-0.155666547,-0.187565541
0.905085982,0.313863166,0.281406444,0.38217832,0.847758545,-0.852188175,2.291645894,1.771053814,1.478112547,1.419143516
0.974438151,0.614349822,0.754271768,0.761998222,-0.840451602,0.397903666,-0.347475719,0.987836078,2.161475279,2.785872632
0.951688035,0.915440026,0.69723298,0.83333916,1.20734705,-0.748540501,0.774808235,-0.899067757,1.32611216,1.648959485
0.671700409,0.218023032,0.330925521,0.137046338,0.40069528,-0.696439053,1.372842206,0.419541849,2.318105172,3.107260615
0.974438151,0.636833957,0.412998166,0.548196501,0.40069528,0.397903666,0.204247194,0.217482508,1.621799435,2.461689583
0.860393981,0.737855958,0.629414679,0.479899711,0.076139686,-2.628107423,-1.335868971,0.003317239,1.853918714,1.331718227
0.583328123,0.355220713,0.543714944,0.599327355,-0.506970203,-2.628107423,-0.47101855,-1.447969652,1.256449547,1.686806017
0.530133383,0.790256189,0.844907387,0.85543671,0.34882759,-1.239835595,-0.514795557,-1.447969652,1.05416174,1.267541593
0.905085982,0.162887765,0.748964107,0.821736611,0.595721598,-0.176514614,0.918648428,-0.086394208,1.817273871,2.363338562
0.671700409,0.236681313,0.585326608,0.532042223,-1.593875748,0.397903666,0.568414534,1.44326666,1.581577032,1.926847074
0.635009794,0.313863166,0.514408341,0.794495822,0.847758545,-0.176514614,-0.987661921,-1.127495881,1.49387109,1.071103817
0.530133383,0.355220713,0.074240262,0.075045309,2.057054493,-0.722600029,0.132674713,-1.748388031,3.068371316,2.88819072
0.776200454,0.436450991,0.252157745,0.479899711,-0.055147134,1.056341057,0.277198486,1.114030708,2.010269102,1.944938914
0.530133383,0.843863193,0.207827575,0.811194102,1.660062963,-0.925339139,-0.616359295,2.268395889,0.722066334,0.446631294
0.997552419,0.162887765,0.852663494,0.434954194,1.599052853,-1.132285825,1.297494262,-1.447969652,3.100315437,3.388941217
0.583328123,0.244454945,0.186761469,0.960429582,0.215252933,-1.239835595,-1.687914079,-0.899067757,1.133733279,1.362801076
0.635009794,0.068991391,0.66307348,0.409068252,-1.220152775,0.616575972,-1.807226567,0.937905292,2.949761875,2.624009614
0.002933095,0.636833957,0.585326608,0.106069599,0.076139686,0.207913212,-0.616359295,-1.584023775,1.922517689,2.546409436
0.807722601,0.709948248,0.386643315,0.309852895,1.310443448,1.056341057,0.478293469,0.335066748,2.318637161,3.599344918
0.106469104,0.009072537,0.825980613,0.726320604,0.252705493,-0.696439053,-1.189570448,0.49923238,1.475491005,1.936943372
0.635009794,0.562060435,0.000192795,0.329627609,0.771587695,0.723197445,-1.648344092,0.856454272,2.310949107,1.880032899
0.798707127,0.068991391,0.146628271,0.550956062,-0.409227935,-0.36946136,-0.083312351,-1.281591042,1.851472262,1.261250829
0.033983687,0.068991391,0.670469864,0.07362618,-0.506970203,-1.087140123,-1.807226567,0.813150907,3.034520311,2.951502731
0.965404327,0.737855958,0.561356909,0.674593736,0.076139686,-1.132285825,-0.347475719,-0.747734728,1.576558293,1.166806546
0.965404327,0.101214771,0.029514374,0.111521799,0.313584883,-0.696439053,-0.347475719,0.217482508,3.384480396,3.760466872
0.776200454,0.355220713,0.000192795,0.232376415,0.40069528,-0.696439053,1.877782787,0.096856959,1.824236787,2.386704964
0.23549363,0.984408139,0.225830776,0.781223511,1.660062963,-2.628107423,-0.514795557,-0.747734728,-0.034824735,-0.019248777
0.583328123,0.89882353,0.142884891,0.007930444,-0.055147134,0.207913212,-0.817552692,0.18387462,5.296040092,5.601063388
0.156882504,0.950063895,0.103128179,0.777930573,-0.95765958,-1.239835595,0.613764053,0.313235998,-0.786584084,-0.544044744
0.275933721,0.355220713,0.330925521,0.540553575,0.895604818,-2.628107423,-1.461493992,-0.482640088,1.06954396,0.62648872
0.711711725,0.101214771,0.608484132,0.194154861,0.313584883,-0.36946136,-0.083312351,0.888351062,3.144723771,3.543989401
