X1,X2,X3,X4,X5,X6,X7,X8,y_deterministic,y
0.157,0.101,0.765,0.713,-0.78,-0.696,-0.347,1.443,0.931,0.491
0.79,0.637,0.608,0.872,-1.508,0.617,0.614,-1.068,1.109,0.691
0.468,0.355,0.486,0.298,0.314,-0.437,0.775,0.66,1.44,1.407
0.85,0.935,0.514,0.137,0.401,-0.177,0.775,-0.597,2.607,3.61
0.468,0.738,0.187,0.26,-0.641,-2.628,1.373,0.335,0.712,0.559
0.583,0.637,0.989,0.822,0.772,0.208,-0.872,0.988,1.737,2.053
0.44,0.254,0.208,0.05,-2.028,-2.628,0.614,0.42,2.902,2.308
0.965,0.355,0.663,0.044,0.314,-0.437,-0.083,-1.068,4.742,2.511
0.492,0.436,0.67,0.016,-2.028,0.8,0.983,0.572,4.698,5.235
0.583,0.237,0.373,0.947,-0.765,1.331,0.339,-0.017,1.12,0.69
0.905,0.436,0.387,0.609,0.596,-0.437,1.034,-0.394,1.305,1.752
0.332,0.79,0.147,0.684,-0.409,-0.852,-1.07,-2.691,0.362,0.519
0.484,0.826,0.38,0.665,-0.224,1.331,-1.648,0.335,0.476,0.413
0.974,0.738,0,0.409,1.207,0.398,-1.807,-2.691,2.661,3.579
0.974,0.436,0.697,0.325,0.908,0.97,-2.435,0.288,2.64,1.825
0.27,0.899,0.509,0.781,0.908,-2.628,0.568,-0.748,-0.194,-0.141
0.223,0.355,0.415,0.158,0.401,0.8,-1.648,0.088,2.49,3.061
0.712,0.436,0.845,0.153,0.076,0.109,0.602,-0.58,3.08,2.595
0.538,0.009,0.853,0.682,2.365,-1.24,-1.253,1.257,2.735,1.669
0.44,0.101,0.506,0.471,-1.22,-0.696,-0.471,-0.19,1.577,2.302
0.672,0.95,0.67,0.663,1.66,1.856,-0.669,1.123,1.698,0.869
0.876,0.29,0.331,0.273,-0.18,-1.24,1.112,-0.412,2.035,1.304
0.003,0.436,0.845,0.05,-0.224,-0.369,0.093,1.257,2.989,2.007
0.764,0.007,0.585,0.134,-0.66,0.398,1.498,-0.086,3.276,2.235
0.289,0.436,0.629,0.634,1.391,-0.177,-2.435,-0.072,1.718,1.798
0.117,0.163,0.76,0.115,-0.581,-0.177,0.133,-0.748,2.493,2.91
0.025,0.967,0.299,0.206,-2.028,0.69,0.737,-0.394,0.649,0.927
0.209,0.237,0.808,0.649,0.401,-0.177,-1.21,-0.597,1.33,1.283
0.468,0.254,0.808,0.269,0.896,-0.369,1.067,0.003,2.149,2.73
0.223,0.29,0.58,0.476,-0.507,-0.177,-0.872,0.551,1.196,0.919
0.672,0.526,0.316,0.095,0.981,-0.369,-0.347,-1.068,3.235,3.139
0.583,0.436,0.67,0.957,1.66,-0.369,-0.347,-1.068,1.311,1.692
0.276,0.614,0.424,0.48,1.391,-0.437,1.112,-2.15,0.542,0.454
0.332,0.806,0.691,0.317,0.259,-0.177,-0.616,-1.748,1.511,0.859
0.53,0.806,0.629,0.108,1.04,-1.24,0.983,-0.748,2.496,2.789
0.905,0.163,0.383,0.435,-0.581,0.109,1.232,1.123,1.891,2.72
0.776,0.436,0.387,0.237,-0.409,-0.369,-1.039,-2.15,2.641,1.414
0.661,0.806,0.808,0.657,1.66,-2.628,0.775,1.178,1.235,1.401
0.538,0.548,0.302,0.08,-0.085,-0.696,-0.083,-1.748,2.826,2.142
0.712,0.218,0.771,0.752,0.981,-1.052,0.775,1.443,1.588,1.867
0.459,0.562,0.629,0.838,-0.78,-0.437,-0.083,0.42,0.653,0.354
0.935,0.436,0.973,0.772,-0.84,-0.437,0.775,0.003,1.997,2.516
0.492,0.806,0.271,0.846,-2.028,0.398,-0.669,0.551,0.494,0.662
0.025,0.562,0.771,0.762,0.401,0.208,-0.347,1.443,0.288,0.388
0.672,0.06,0.217,0.2,0.076,-0.369,-0.471,1.257,2.758,2.981
0.556,0.272,0,0.343,-2.028,0.109,1.684,-1.557,1.081,0.63
0.484,0.041,0.949,0.957,-0.507,0.8,0.023,0.885,1.791,2.367
0.424,0.244,0.67,0.528,-0.625,-2.628,-1.19,0.003,1.472,1.747
0.44,0.984,0.271,0.801,-1.508,-1.087,0.614,1.856,-0.174,-0.152
0.538,0.526,0.158,0.003,-0.224,-2.628,1.498,1.348,5.392,6.203
0.935,0.637,0.832,0.577,1.04,-0.177,-1.336,-2.15,2.765,1.409
0.905,0.946,0.217,0.734,1.66,-0.177,-0.392,-1.068,1.49,1.527
0.624,0.272,0.65,0.05,0.848,0.109,1.498,-0.899,3.781,3.182
0.332,0.866,0.733,0.514,-1.22,-2.628,0.4,1.443,0.504,0.754
0.672,0.775,0.252,0.191,1.329,-2.628,0.602,-2.15,1.903,2.81
0.868,0.436,0.918,0.609,0.308,-0.369,0.204,0.097,2.187,1.884
0.661,0.806,0.02,0.663,-0.66,0.398,-0.138,2.027,0.819,1.169
0.016,0.722,0.949,0.027,-0.894,-1.052,-0.124,-0.017,3.623,4.624
0.117,0.218,0.123,0.957,1.04,1.856,-0.966,0.499,0.194,0.196
0.209,0.355,0.883,0.965,0.981,-0.177,0.315,1.123,0.691,0.808
0.624,0.826,0.074,0.044,-0.055,0.398,1.034,0.572,3.112,1.643
0.709,0.548,0.203,0.825,-0.958,1.331,1.373,0.184,1.346,1.376
0.85,0.355,0.978,0.954,1.66,0.109,0.315,0.003,2.228,3.083
0.235,0.726,0.525,0.092,1.04,-0.369,-0.921,-0.58,2.69,1.856
0.53,0.163,0.949,0.665,-0.409,0.398,0.387,0.572,1.809,0.916
0.672,0.163,0.949,0.51,-1.22,-0.696,-1.19,-0.58,2.7,2.926
0.492,0.562,0.912,0.627,-0.409,1.331,-0.347,1.123,1.656,2.415
0.583,0.726,0.281,0.121,1.04,-2.628,-1.336,-0.161,2.766,2.453
0.635,0.722,0.582,0.577,-0.409,0.398,0.737,1.114,1.032,0.95
0.635,0.163,0.008,0.115,-0.507,-0.369,0.426,-1.448,2.767,4.003
0.808,0.637,0.271,0.973,1.04,-0.177,0.133,-0.072,0.948,1.102
0.635,0.355,0.76,0.853,1.391,-0.369,0.919,0.093,1.282,1.585
0.276,0.244,0.715,0.817,-0.18,0.723,0.478,1.443,0.73,0.483
0.492,0.738,0.568,0.084,-1.508,-2.628,-0.988,-0.161,2.881,1.972
0.332,0.866,0.424,0.707,0.253,1.331,1.373,-0.086,0.751,0.433
0.538,0.355,0.331,0.232,0.848,0.97,0.339,-0.291,2.4,3.523
0.905,0.95,0.497,0.741,0.314,0.398,0.473,-0.263,1.144,1.077
0.366,0.069,0.226,0.115,0.002,0.97,-0.196,0.335,2.781,2.596
0.712,0.826,0.129,0.027,1.391,0.109,1.684,-0.748,3.819,3.735
0.302,0.425,0.331,0.398,-0.625,-0.369,1.067,1.443,0.579,0.832
0.484,0.95,0.715,0.489,0.076,-0.177,-0.203,0.313,1.19,1.352
0.309,0.984,0.034,0.722,-0.085,-0.369,0.568,0.572,-0.301,-0.443
0.371,0.637,0.832,0.801,1.04,0.617,-1.648,-1.127,1.63,2.405
0.583,0.637,0.534,0.665,-0.507,-2.628,-0.347,1.856,0.815,1.099
0.555,0.218,0.424,0.973,1.66,-0.696,0.663,0.572,0.831,0.711
0.571,0.775,0.875,0.513,0.896,0.208,0.662,0.003,1.611,1.88
0.712,0.526,0.969,0.224,-0.409,-0.177,-0.872,-1.448,3.27,1.654
0.672,0.009,0.853,0.941,-1.22,0.398,-0.083,-1.172,2,1.275
0.998,0.984,0.415,0.8,-0.224,-1.052,-0.669,0.813,1.344,0.959
0.85,0.562,0.454,0.582,0.848,-0.369,-0.988,1.046,1.999,1.468
0.424,0.78,0.979,0.35,2.365,-2.628,1.498,-0.217,1.67,2.239
0.635,0.355,0.123,0.745,-0.66,0.208,-0.872,-0.748,1.171,1.095
0.424,0.355,0.65,0.455,1.04,1.751,0.315,0.42,2.019,2.404
0.408,0.314,0.497,0.675,0.981,-1.24,-0.745,1.795,1.131,0.722
0.635,0.436,0.697,0.423,1.04,0.723,-1.648,-0.973,2.707,2.51
0.371,0.069,0.509,0.45,-0.099,-0.369,0.315,0.66,1.349,1.614
0.712,0.355,0.585,0.003,0.229,1.242,-0.712,0.335,6.978,4.729
0.152,0.436,0.074,0.586,0.956,-0.696,0.093,-1.748,0.254,0.278
0.935,0.355,0.158,0.423,0.596,0.109,1.684,-0.445,1.523,1.284
0.672,0.614,0.544,0.453,-0.409,1.331,-2.435,0.499,1.326,1.652
0.468,0.069,0.328,0.129,0.401,0.208,-0.921,-1.448,3.052,3.76
0.358,0.355,0.771,0.855,-0.581,-0.852,0.426,-0.263,0.603,0.346
0.418,0.436,0.387,0.649,-0.581,1.056,0.4,0.097,0.986,0.867
0.235,0.915,0.669,0.609,0.848,0.208,1.325,0.551,0.215,0.153
0.424,0.637,0.935,0.361,-0.823,-0.177,-1.648,2.268,2.358,2.041
0.264,0.562,0.331,0.886,1.66,1.242,-0.616,0.288,0.426,0.427
0.583,0.6,0.733,0.139,0.223,-3,-0.392,-0.798,2.633,2.077
0.034,0.355,0.853,0.732,-2.028,-0.852,0.671,-0.394,0.219,0.12
0.157,0.069,0.765,0.382,-0.601,-1.132,-1.807,0.328,2.004,2.374
0.876,0.314,0.324,0.562,-1.22,1.856,-0.347,-1.831,2.045,1.577
0.974,0.009,0.187,0.247,0.136,-0.925,0.093,0.328,3.019,3.048
0.672,0.614,0.989,0.918,0.259,-0.852,-2.435,-2.691,2.168,2.546
0.672,0.726,0.765,0.315,0.772,-1.24,0.523,0.66,1.851,1.903
0.712,0.101,0.525,0.752,0.596,-0.369,-1.461,0.729,1.961,1.067
0.79,0.6,0.838,0.361,-3,-0.852,-0.616,1.046,2.507,2.014
0.896,0.29,0.629,0.21,0.401,-1.154,-0.959,-1.557,3.25,4.7
0.016,0.844,0.629,0.872,0.401,0.208,-0.083,-0.899,-0.31,-0.419
0.309,0.78,0.771,0.421,-1.22,1.331,1.112,0.729,1.636,1.366
0.79,0.355,0.116,0.044,0.596,-0.696,-0.083,0.393,3.965,4.134
0.371,0.069,0.929,0.353,-0.765,-1.052,0.614,-2.15,2.039,1.364
0.358,0.915,0.454,0.794,0.401,-0.852,-0.347,0.572,0.16,0.156
0.034,0.844,0.889,0.693,0.136,-0.696,0.133,0.888,0.192,0.247
0.408,0.314,0.544,0.455,-0.507,-0.696,-0.347,-2.15,1.311,1.419
0.459,0.637,0.989,0.502,0.076,1.856,-0.669,-0.19,1.954,2.147
0.069,0.637,0.979,0.991,0.401,-0.696,0.334,0.335,0.127,0.12
0.556,0.314,0.401,0.794,0.349,0.8,0.775,-0.161,0.786,0.457
0.538,0.101,0.02,0.939,-0.765,1.856,0.671,-0.768,1.247,0.669
0.75,0.844,0.929,0.343,-0.18,-2.628,0.983,-0.58,1.844,2.488
0.366,0.866,0.875,0.084,-0.409,-2.628,0.671,0.988,2.52,3.106
0.034,0.562,0.568,0.789,0.725,-0.369,-1.19,-0.291,0.194,0.192
0.235,0.272,0.11,0.106,0.956,-0.369,0.523,1.443,2.167,3.24
0.44,0.637,0.302,0.343,-0.581,0.109,-0.392,1.178,1.305,0.677
0.79,0.355,0.415,0.904,0.596,-0.369,1.878,-0.973,0.538,0.692
0.556,0.548,0.165,0.89,1.66,0.723,-1.19,-0.768,1.265,0.753
0.418,0.069,0.65,0.548,0.136,-0.696,-0.347,0.499,1.569,1.124
0.974,0.355,0.67,0.968,-0.11,-0.177,-0.083,0.66,1.696,1.43
0.876,0.726,0.074,0.562,1.391,-0.369,0.023,-1.172,1.586,1.854
0.129,0.101,0.853,0.502,1.66,0.8,-1.486,0.097,2.273,3.042
0.062,0.355,0.316,0.557,-0.085,0.208,-0.712,-0.19,0.438,0.249
0.583,0.866,0.882,0.152,-1.22,1.056,0.339,-0.628,3.092,3.514
0.842,0.041,0.708,0.275,-0.507,-0.177,0.133,-0.748,3.09,2.197
0.424,0.314,0.561,0.189,0.076,-2.628,-0.471,-0.973,2.084,2.532
0.289,0.79,0.757,0.912,0.002,-0.177,0.204,1.443,0.233,0.247
0.424,0.637,0.183,0.644,-3,-2.628,-1.21,0.003,0.56,0.755
0.808,0.355,0.881,0.214,-0.765,-0.369,-1.21,-0.394,3.543,2.961
0.672,0.526,0.509,0.543,1.207,0.69,0.919,0.66,1.49,1.546
0.025,0.069,0.989,0.794,-0.507,-1.087,1.112,0.288,0.549,0.632
0.235,0.526,0.917,0.917,1.04,-0.369,-0.196,-1.068,0.868,0.933
0.79,0.844,0.765,0.954,-2.028,-0.723,-0.124,1.348,1.14,1.38
0.935,0.314,0.439,0.373,-2.028,-0.696,0.133,-3,2.239,3.208
0.157,0.355,0.568,0.37,-0.224,0.723,0.602,-0.748,0.976,0.539
0.492,0.101,0.462,0.665,-0.055,-2.628,-1.19,-1.282,1.308,1.312
0.309,0.548,0.165,0.749,-0.765,0.109,2.513,0.499,-0.595,-0.58
0.712,0.29,0,0.465,-2.243,-2.628,-0.959,-1.172,1.568,1.505
0.093,0.101,0.065,0.468,-0.581,-0.696,-0.471,0.097,0.689,0.538
0.276,0.244,0.062,0.401,-0.055,0.208,-0.196,-0.412,1.013,0.834
0.583,0.637,0.838,0.405,1.58,-2.628,-0.347,-0.899,2.044,1.431
0.583,0.738,0.38,0.158,0.596,-1.132,-1.807,0.335,2.64,3.882
0.408,0.866,0.25,0.016,0.314,0.208,-0.083,0.097,4.065,2.938
0.75,0.984,0.281,0.429,-0.18,-2.628,-0.471,-0.798,1.199,1.625
0.85,0.101,0.02,0.684,-0.055,-0.369,0.204,-0.072,1.535,1.422
0.302,0.526,0.252,0.099,-0.641,0.398,-0.347,-0.263,2.354,2.731
0.556,0.946,0.989,0.609,0.245,-2.628,1.747,-1.448,0.742,0.775
0.034,0.009,0.808,0.05,-2.243,-2.628,-1.648,-0.798,3.847,4.85
0.276,0.95,0.147,0.577,0.848,-0.852,0.339,-0.161,0.09,0.053
0.583,0.436,0.715,0.644,-2.028,0.723,1.232,-1.127,1.145,1.187
0.034,0.614,0.889,0.562,-2.028,0.208,0.671,-0.58,0.465,0.449
0.459,0.163,0.156,0.187,2.365,-0.696,-1.336,2.027,2.951,2.882
0.95,0.29,0.02,0.841,0.076,-0.925,-1.048,-0.973,1.615,2.273
0.876,0.163,0.074,0.069,-0.765,1.331,2.292,0.181,4.625,4.308
0.868,0.844,0.252,0.499,0.981,-0.369,-0.872,0.938,1.867,2.727
0.016,0.946,0.328,0.191,0.596,0.109,-1.19,0.335,1.187,1.424
0.468,0.163,0.497,0.39,-0.958,-0.696,-0.347,-0.58,1.686,1.375
0.235,0.101,0.158,0.06,-1.22,0.109,-1.07,1.443,3.288,1.703
0.556,0.738,0.387,0.238,0.401,-0.437,0.339,0.551,1.609,1.126
0.974,0.738,0.331,0.602,1.207,1.331,-0.083,0.217,2.051,1.147
0.672,0.436,0.331,0.931,1.66,-1.052,1.232,2.268,0.62,0.854
0.411,0.6,0.165,0.844,-0.581,1.331,-0.364,-1.127,0.376,0.473
0.332,0.355,0.331,0.08,-2.028,0.617,0.277,-1.448,2.692,1.851
0.235,0.526,0.462,0.269,-1.22,0.617,1.747,0.729,0.836,0.766
0.492,0.637,0.544,0.261,-0.507,1.143,-0.404,-0.469,1.898,1.262
0.808,0.738,0.475,0.147,-0.055,0.398,-2.435,0.938,3.551,2.142
0.712,0.95,0.226,0.301,0.401,0.69,1.498,0.313,1.283,1.742
0.712,0.726,0.949,0.535,-0.507,1.751,-0.347,1.123,2.271,2.378
0.468,0.29,0.387,0.361,0.596,-0.437,-0.537,0.472,1.614,2.393
0.309,0.101,0.728,0.224,-0.055,-2.628,-0.108,-0.217,2.049,2.662
0.468,0.007,0.172,0.947,-0.11,0.8,1.034,-1.748,0.718,0.765
0.876,0.436,0.129,0.373,-1.22,0.398,-0.083,1.24,2.029,2.739
0.235,0.866,0.67,0.153,1.599,1.856,-0.108,0.003,2.5,2.515
0.876,0.436,0.765,0.445,0.908,0.8,0.077,0.335,2.675,2.948
0.309,0.738,0.808,0.179,-2.243,-0.696,-2.435,-0.033,2.745,3.618
0.538,0.95,0.186,0.778,-0.055,-0.696,-0.124,0.335,0.274,0.172
0.672,0.314,0.281,0.325,-0.409,-0.177,-0.392,0.572,1.985,1.531
0.383,0.314,0.889,0.153,-0.224,-0.177,0.133,-0.394,2.758,2.196
0.935,0.101,0.405,0.745,0.349,-0.696,-1.448,0.42,2.234,1.781
0.332,0.637,0.203,0.204,1.31,-0.177,0.478,-0.768,1.55,1.383
0.952,0.637,0.771,0.158,-0.409,-0.696,0.133,0.003,3.294,2.473
0.484,0.101,0.462,0.224,0.076,-0.696,-0.083,1.24,2.242,2.149
0.289,0.984,0.187,0.21,-0.085,0.174,-1.039,0.003,1.47,1.784
0.712,0.29,0.074,0.698,1.207,-2.628,-0.347,0.003,1.227,0.784
0.424,0.738,0.252,0.813,0.002,-0.369,-1.19,-0.02,0.516,0.353
0.235,0.866,0.475,0.197,-0.507,-0.177,-0.196,0.42,1.397,0.703
0.468,0.984,0.518,0.414,0.136,-1.052,0.133,2.268,0.88,1.141
0.965,0.806,0.697,0.143,1.391,0.208,0.919,-0.748,3.341,3.335
0.712,0.101,0.349,0.589,-0.055,-0.925,0.523,0.813,1.399,0.93
0.75,0.844,0.749,0.89,-0.601,0.398,-0.138,0.938,1.228,0.871
0.974,0.866,0.065,0.806,0.349,-0.749,2.513,0.499,0.263,0.334
0.093,0.95,0.712,0.985,0.136,1.751,-1.648,-0.973,-0.26,-0.189
0.157,0.272,0.851,0.214,1.04,-0.696,-1.648,0.572,2.669,1.383
0.034,0.95,0.765,0.204,1.66,-1.052,0.133,0.217,1.452,1.527
0.157,0.866,0.771,0.778,1.207,-1.052,0.523,1.178,0.184,0.275
0.058,0.272,0.901,0.309,1.04,-0.177,-0.805,1.257,2.003,2.048
0.44,0.806,0.534,0.06,-0.765,-1.087,-0.515,-0.246,3.062,2.638
0.876,0.976,0.281,0.08,0.259,-0.47,0.133,-0.161,3.149,2.841
0.947,0.614,0.518,0.153,-0.823,-2.628,-0.083,0.66,2.875,1.655
0.974,0.06,0.567,0.968,1.329,0.8,-0.471,-0.469,2.48,1.951
0.157,0.637,0.479,0.468,0.596,-0.177,0.671,0.852,0.261,0.224
0.264,0.101,0.493,0.882,-1.22,0.208,-0.196,-0.768,0.619,0.529
0.015,0.355,0.949,0.275,-1.508,-0.177,-0.374,-0.394,1.718,1.921
0.905,0.355,0.534,0.573,-1.508,-0.177,-0.778,-1.831,2.136,2.122
0.219,0.738,0.433,0.074,-0.507,0.97,0.014,-1.127,2.54,1.499
0.53,0.984,0.387,0.755,2.057,-0.852,2.292,0.572,0.058,0.07
0.468,0.425,0.853,0.996,0.596,-0.177,0.204,-0.017,0.865,1.268
0.468,0.101,0.364,0.197,0.401,-0.696,-0.196,1.348,2.294,1.29
0.129,0.844,0.771,0.084,1.04,-0.177,-1.648,1.443,3.071,2.057
0.235,0.163,0.034,0.365,0.981,-0.437,0.775,-1.068,0.96,0.908
0.712,0.355,0.439,0.931,-0.409,-0.696,-0.083,2.027,0.94,1.194
0.974,0.562,0.331,0.955,-0.581,0.398,-2.435,0.097,1.979,2.5
0.672,0.775,0.424,0.05,-0.18,-2.628,-0.616,-2.15,3.46,3.966
0.034,0.562,0,0.003,-0.66,1.242,-0.404,0.551,5.29,6.752
0.624,0.562,0.518,0.095,-0.409,-0.369,-0.471,-1.748,3.132,4.387
0.034,0,0.771,0.269,0.002,-0.723,0.426,-0.58,1.77,1.576
0.974,0.806,0.697,0.465,1.04,0.398,-2.435,-0.597,3.135,3.337
0.383,0.355,0.568,0.981,0.772,-0.925,-0.108,-0.217,0.396,0.342
0.832,0.355,0.087,0.794,-1.22,1.143,0.339,-0.748,1.477,1.16
0.289,0.163,0.585,0.918,-1.22,1.856,-0.347,-0.58,0.862,1.049
0.764,0.272,0.331,0.904,0.896,1.056,-1.448,-0.161,1.202,1.231
0.069,0.436,0.07,0.435,-1.508,-0.696,0.671,0.288,0.033,0.049
0.583,0.637,0.808,0.306,-0.581,-0.369,-0.404,0.988,2.201,2.25
0.85,0.355,0.67,0.108,-0.224,0.723,-0.515,-0.19,3.952,3.879
0.307,0.984,0.349,0.257,-0.507,-2.628,0.671,0.184,0.594,0.546
0.192,0.614,0.697,0.758,-0.998,0.398,-1.039,0.003,0.687,0.678
0.117,0.163,0.462,0.441,-2.243,0.208,-0.959,0.003,1.154,1.395
0.069,0.009,0.387,0.455,-0.84,-0.696,-1.688,0.938,1.405,2.098
0.712,0.78,0.02,0.432,0.401,-2.628,-0.471,0.217,1.152,0.738
0.468,0.29,0.328,0.282,1.329,-0.177,-1.648,1.856,2.443,3.062
0.583,0.425,0.186,0.471,0.772,0.617,1.232,0.212,0.968,1.251
0.583,0.101,0.989,0.08,-0.641,-2.628,-0.392,-1.172,4.117,5.172
0.556,0.314,0.129,0.781,-0.409,-2.628,-0.347,0.393,0.573,0.493
0.034,0.355,0.808,0.501,-1.22,-2.628,-0.347,-2.691,0.652,0.595
0.556,0.844,0.208,0.373,-0.765,0.617,1.034,-1.448,0.952,1.314
0.85,0.6,0.771,0.003,1.391,-0.177,1.232,-0.748,7.092,9.917
0.492,0.526,0.349,0.275,0.259,-2.628,0.775,0.551,1.103,1.373
0.624,0.101,0.433,0.627,0.908,0.398,-0.616,-0.748,1.897,2.836
0.492,0.436,0.087,0.536,0.401,0.69,0.775,-0.628,0.787,0.682
0.672,0.355,0.172,0.781,-0.641,-0.369,-0.364,-0.748,0.996,0.573
0.935,0.436,0.328,0.703,-0.262,0.69,0.204,-1.172,1.605,2.084
0.672,0.06,0.208,0.348,0.772,1.856,-0.196,-1.282,2.43,1.95
0.152,0.218,0.057,0.269,-0.641,-0.177,-1.039,0.888,1.424,1.357
0.556,0.163,0.979,0.514,0.981,-0.177,2.513,1.443,1.675,2.453
0.868,0.254,0.853,0.238,0.136,-1.24,1.034,-0.072,2.832,2.374
0.44,0.726,0.989,0.414,1.04,-0.369,0.339,0.572,1.893,2.55
0.182,0.984,0.645,0.557,-0.765,-2.628,-1.648,-0.973,0.578,0.646
0.832,0.29,0.808,0.361,1.31,0.398,-0.083,-0.394,3,2.759
0.783,0.514,0.65,0.499,0.314,-0.177,-0.616,2.027,2.016,1.059
0.408,0.101,0.585,0.158,-2.028,-0.369,0.301,-0.58,2.498,1.936
0.905,0.738,0.483,0.48,-0.998,-0.47,-2.435,1.046,2.466,3.315
0.635,0.967,0.349,0.348,-0.129,0.208,0.983,-0.899,1.096,1.465
0.712,0.726,0.479,0.084,0.596,-0.177,1.232,0.572,2.779,3.434
0.876,0.95,0,0.075,0.772,0.398,0.301,0.003,3.186,4.318
0.235,0.29,0.749,0.562,0.076,-2.628,0.478,-0.19,0.629,0.93
0.905,0.101,0.187,0.566,0.401,0.208,0.023,0.472,1.974,1.663
0.86,0.436,0.208,0.417,0.259,1.242,0.903,2.003,2.277,2.408
0.034,0.607,0.715,0.238,1.207,0.174,-1.807,0.988,2.032,1.568
0.366,0.915,0.065,0.278,0.349,-2.628,-0.778,0.212,0.975,0.909
0.783,0.967,0.901,0.634,-2.028,1.143,0.478,-0.58,2.057,2.934
0.538,0.562,0.172,0.122,0.076,-1.052,0.775,1.257,2.04,1.176
0.53,0.614,0.629,0.016,2.057,-0.177,0.339,2.268,5.018,3.268
0.235,0.844,0.31,0.382,0.349,-0.696,0.478,-0.305,0.362,0.361
0.102,0.562,0.518,0.084,0.401,-0.369,-0.404,-2.15,2.265,2.85
0.799,0.06,0.645,0.921,0.058,-0.696,0.133,2.027,1.622,1.185
0.424,0.314,0.129,0.129,-0.998,-0.177,-3,0.393,3.168,4.705
0.332,0.866,0.034,0.665,1.391,0.174,-0.124,1.443,0.425,0.221
0.182,0.526,0.368,0.445,-0.507,1.331,0.775,-1.448,0.977,1.015
0.069,0.899,0.275,0.333,0.772,1.856,1.067,-0.597,0.939,0.862
0.672,0.436,0.525,0.273,1.207,-0.369,0.614,0.988,2.178,1.89
0.876,0.738,0.838,0.941,0.136,1.856,0.339,-2.15,1.965,2.49
0.952,0.826,0.147,0.767,0.076,-0.852,0.014,0.988,1.049,1.448
0.484,0.29,0.845,0.888,-0.765,0.8,-0.196,0.328,1.409,1.754
0.003,0.29,0.252,0.529,-0.507,-0.177,0.426,1.046,0.022,0.027
0.358,0.069,0.669,0.789,-0.409,0.8,1.878,0.572,0.681,0.914
0.276,0.355,0.222,0.866,-0.765,0.8,0.568,-0.217,0.097,0.086
0.459,0.244,0.929,0.767,0.349,0.174,0.568,0.313,1.33,0.981
0.905,0.738,0.826,0.991,2.365,-0.852,-1.448,0.66,2.329,1.847
0.905,0.163,0.281,0.64,-0.18,1.056,-0.669,-0.748,1.873,2.195
0.842,0.844,0.252,0.761,0.772,0.208,0.133,-0.58,0.956,0.846
0.371,0.562,0.224,0.008,0.076,-0.47,-3,-1.448,5.677,6.516
0.359,0.562,0.439,0.621,-0.18,-0.437,-0.745,-0.748,0.765,0.808
0.371,0.984,0.368,0.278,-0.099,-0.437,-0.537,-0.454,1.227,1.459
0.27,0.06,0.129,0.707,1.329,-0.696,-0.374,-1.557,0.928,1.169
0.492,0.069,0.049,0.382,-0.601,0.208,-0.669,-1.748,1.834,2.652
0.411,0.738,0.771,0.705,-1.22,-0.369,-1.448,-0.017,1.242,1.273
0.518,0.436,0.25,0.767,-0.409,0.398,0.133,-0.017,0.626,0.659
0.952,0.935,0.605,0.715,-1.508,-0.369,-1.039,-0.161,1.771,1.074
0.905,0.009,0.439,0.147,-0.958,-0.852,0.093,0.335,3.579,5.273
0.383,0.806,0.454,0.265,1.66,-0.925,-0.959,-0.748,1.871,1.739
0.003,0.314,0.691,0.027,-0.262,0.174,2.513,-0.748,2.796,3.844
0.974,0.314,0.765,0.602,-0.601,-0.177,-2.435,0.729,3.048,3.351
0.86,0.101,0.409,0.665,0.772,0.8,-0.347,-1.068,2.113,2.681
0.844,0.71,0.663,0.417,-0.84,-0.696,0.919,0.176,1.688,1.885
0.152,0.041,0.585,0.134,0.002,-0.925,0.919,-0.973,2.064,2.602
0.831,0.866,0.302,0.562,-0.224,-2.628,0.339,-0.072,0.91,1.212
0.583,0.355,0.252,0.665,1.66,-0.369,0.4,0.003,1.129,0.568
0.003,0.314,0.853,0.89,-1.266,-0.177,0.133,-1.448,0.231,0.125
0.424,0.607,0.65,0.291,0.401,-2.628,-0.959,-0.973,1.686,1.069
0.952,0.866,0.853,0.609,0.401,-2.628,1.498,-0.316,1.34,1.296
0.289,0.614,0.063,0.707,-0.254,-1.052,-0.404,0.288,0.118,0.127
0.192,0.436,0.129,0.041,-0.641,-2.628,0.775,1.257,2.421,2.393
0.712,0.069,0.385,0.321,0.349,1.856,0.614,-2.15,2.831,3.426
0.844,0.041,0.889,0.543,0.349,0.208,-2.435,1.178,3.512,1.839
0.069,0.562,0.697,0.896,-0.823,-0.177,0.023,-2.15,-0.051,-0.071
0.672,0.562,0.074,0.069,1.66,-0.696,-0.196,0.335,3.492,2.427
0.408,0.163,0.043,0.998,-0.66,-2.628,0.775,0.212,-0.141,-0.171
0.624,0.806,0.074,0.696,1.66,1.751,1.684,0.988,1.644,0.939
0.117,0.009,0.063,0.49,-0.958,-1.24,0.204,0.988,0.653,0.665
0.762,0.436,0.504,0.684,0.848,0.69,-2.435,-0.445,2.421,1.414
0.289,0.637,0.518,0.247,-1.508,0.398,-0.124,-0.973,1.48,2.047
0.556,0.101,0.03,0.465,1.04,1.751,1.112,-1.127,2.256,2.288
0.808,0.976,0.749,0.333,1.329,-0.696,1.878,-1.448,1.799,1.018
0.309,0.436,0.912,0.06,0.349,0.398,0.614,-0.263,3.412,3.236
0.484,0.866,0.506,0.789,1.599,-0.369,1.112,-1.557,0.408,0.275
