X1,X2,X3,X4,X5,X6,X7,X8,y_deterministic,y
0.876,0.562,0.853,0.06,0.136,0.8,-1.336,-0.229,4.973,5.602
0.371,0.899,0.331,0.644,1.04,-0.47,1.112,1.046,0.116,0.121
0.583,0.71,0.217,0.589,-2.028,-0.369,1.325,-0.811,0.378,0.372
0.86,0.355,0.187,0.973,-0.84,-0.177,1.325,-0.58,0.643,0.434
0.129,0.355,0.912,0.763,-0.581,-0.696,1.112,1.795,0.341,0.384
0.424,0.237,0.187,0.954,-0.055,-0.852,0.614,0.885,0.11,0.078
0.556,0.163,0.316,0.627,-1.508,0.398,-0.083,-0.798,1.257,1.744
0.556,0.101,0.165,0.833,-0.129,-2.628,0.614,0.097,0.473,0.587
0.672,0.79,0.65,0.197,1.04,-2.628,-0.547,-0.748,2.51,1.716
0.712,0.967,0.034,0.982,0.401,-0.437,-0.616,-1.282,0.494,0.678
0.192,0.514,0.063,0.532,-2.028,1.331,-0.347,-1.172,0.471,0.689
0.069,0.915,0.518,0.604,0.848,-0.696,-1.807,-1.448,0.586,0.312
0.518,0.425,0.697,0.607,-1.22,0.97,-0.872,-0.628,1.312,1.359
0.712,0.935,0.509,0.227,0.136,-2.628,0.296,2.268,1.739,2.014
0.635,0.866,0.047,0.15,-0.581,-2.628,1.498,-0.597,1.429,1.494
0.672,0.637,0.008,0.463,-0.409,1.331,-1.688,-0.445,1.143,1.473
0.583,0.009,0.034,0.778,-0.866,-0.177,0.775,0.472,0.986,0.932
0.411,0.637,0.544,0.599,-1.22,-0.369,0.426,1.348,0.605,0.518
0.139,0.514,0.617,0.548,-1.594,0.97,0.478,-0.469,0.812,1.011
0.069,0.526,0.328,0.76,-0.998,0.398,0.919,-0.798,-0.452,-0.235
0.661,0.915,0.525,0.471,-0.055,-1.052,1.373,0.335,0.778,1.072
0.276,0.899,0.072,0.965,-1.508,-0.696,0.204,0.393,-0.527,-0.627
0.157,0.355,0.129,0.693,1.66,1.856,0.315,-0.291,0.844,0.991
0.583,0.899,0.901,0.206,0.349,-0.925,0.315,1.443,2.335,2.056
0.828,0.562,0.715,0.714,0.848,1.331,-0.196,1.123,2.025,2.111
0.952,0.436,0.629,0.099,-1.22,-1.087,0.614,-1.448,3.517,3.068
0.484,0.436,0.31,0.227,-2.028,-0.437,-0.392,0.335,1.887,1.556
0.583,0.436,0.929,0.859,-0.18,-0.177,0.339,-0.899,1.315,1.957
0.79,0.069,0.808,0.755,2.365,0.398,-0.347,-0.899,2.749,3.016
0.661,0.95,0.561,0.597,0.076,-0.749,-0.083,-0.58,1.03,1.299
0.034,0.314,0.053,0.465,1.391,1.143,2.513,-0.412,1.28,1.285
0.223,0.614,0.771,0.099,-0.409,1.056,0.919,1.257,2.932,3.011
0.235,0.163,0.889,0.693,-0.581,0.208,0.775,1.348,0.978,0.901
0,0.514,0.853,0.682,0.596,0.208,0.568,0.938,0.243,0.293
0.538,0.967,0.129,0.48,0.401,1.856,-0.778,-1.748,0.979,0.817
0.219,0.041,0.534,0.095,-0.601,-2.628,0.775,-0.229,2.349,3.422
0.868,0.562,0.475,0.158,0.058,-0.369,1.878,0.572,2.329,1.913
0.672,0.436,0.853,0.187,-0.409,0.398,-1.648,0.088,3.521,4.12
0.635,0.607,0.875,0.715,0.314,1.056,-0.515,-3,1.605,1.324
0.783,0.355,0.935,0.508,-0.581,-0.437,-0.347,-0.161,2.464,2.985
0.808,0.314,0.439,0.543,-0.581,-0.723,-1.336,1.443,2.066,1.482
0.235,0.254,0.281,0.577,-0.581,0.208,0.077,-0.899,0.559,0.307
0.157,0.041,0.608,0.027,0.349,0.617,0.133,2.027,4.152,2.889
0.366,0.314,0.942,0.789,1.66,-2.628,-0.347,-0.19,1.415,1.867
0.129,0.866,0.697,0.365,-0.641,0.208,0.093,-1.127,0.793,1.068
0.492,0.826,0.525,0.514,0.076,-1.087,-0.872,0.217,1.097,0.718
0.901,0.806,0.942,0.634,2.365,-0.925,-0.108,0.217,2.525,2.918
0.276,0.218,0.439,0.044,-0.581,0.208,-0.515,0.097,3.543,1.821
0.952,0.069,0.479,0.414,0.596,-1.052,1.112,-0.072,2.171,2.796
0.069,0.436,0.226,0.566,2.057,0.208,0.614,-0.973,0.334,0.258
0.661,0.101,0.065,0.455,-0.78,0.208,-0.196,0.988,1.776,1.098
0.003,0.637,0.67,0.251,-0.84,1.331,1.297,0.66,1.566,1.546
0.85,0.637,0.275,0.095,-0.409,-1.087,-0.966,0.217,3.385,3.94
0.484,0.637,0.67,0.269,-0.18,0.208,0.093,-0.798,1.853,2.268
0.492,0.984,0.187,0.921,-1.508,-0.749,-0.196,-0.305,0.02,0.028
0.069,0.526,0.65,0.665,0.725,1.143,0.775,-1.127,0.615,0.713
0.276,0.984,0.331,0.291,-1.508,-0.852,-1.648,0.097,1.271,0.889
0.583,0.218,0.11,0.476,-1.22,0.208,1.034,0.097,1.078,1.584
0.223,0.79,0.935,0.197,1.04,0.208,-1.336,1.046,2.654,3.395
0.44,0.101,0.37,0.288,-0.262,0.208,0.334,0.003,1.8,2.685
0.492,0.514,0.387,0.781,-0.507,-0.925,-1.039,0.544,0.809,0.749
0.146,0.041,0.989,0.771,1.04,-2.628,-1.19,-0.291,1.609,1.301
0.635,0.775,0.94,0.863,0.401,0.398,-0.872,-1.282,1.627,2.369
0.712,0.069,0.853,0.684,0.136,0.398,-0.921,-0.899,2.476,2.755
0.524,0.866,0.497,0.684,-1.22,0.617,0.671,-2.15,0.588,0.419
0.492,0.637,0.349,0.586,-0.866,1.331,-0.712,-1.748,0.893,1.259
0.672,0.355,0.129,0.108,1.599,0.69,0.014,-0.161,3.345,2.665
0.712,0.355,0.629,0.762,1.599,0.398,1.232,-0.445,1.379,1.096
0.79,0.272,0.771,0.285,0.596,0.8,-3,2.268,3.849,3.859
0.459,0.637,0.281,0.027,0.401,-0.369,-0.347,-0.899,3.807,3.884
0.192,0.101,0.387,0.285,-2.028,0.398,-0.872,-0.291,1.745,1.769
0.223,0.866,0.172,0.792,0.401,0.398,1.061,-0.768,-0.533,-0.318
0.79,0.738,0.979,0.514,-0.958,0.8,1.112,-0.246,2.053,1.076
0.235,0.738,0.585,0.514,1.04,-0.47,-0.347,-1.448,0.851,0.746
0.332,0.218,0.67,0.398,0.401,-0.437,0.4,1.227,1.354,1.128
0.808,0.009,0.749,0.811,-0.804,-0.177,-0.959,-0.798,2.439,3.186
0.093,0.06,0.65,0.285,0.772,1.331,0.315,-0.394,1.935,1.089
0.264,0.314,0.872,0.991,0.349,-0.696,-0.083,0.335,0.654,0.723
0.876,0.866,0.949,0.828,-1.22,0.8,-0.712,-1.557,2.153,3.212
0.424,0.899,0.331,0.214,1.66,-0.177,0.983,0.499,1.508,1.025
0.219,0.436,0.226,0.499,-0.804,-0.369,0.919,-1.127,0.179,0.238
0.411,0.935,0.949,0.931,1.58,-0.177,0.014,0.003,1.059,1.125
0.157,0.738,0.949,0.134,1.66,-0.696,-0.347,0.42,2.709,2.519
0.016,0.637,0.67,0.684,-0.409,-0.696,0.775,-0.628,-0.241,-0.329
0.276,0.06,0.853,0.291,0.981,0.398,-1.21,-0.58,2.826,2.288
0.635,0.436,0.561,0.251,-0.262,-2.628,2.292,0.184,1.262,1.144
0.152,0.101,0.275,0.224,-3,0.109,0.614,1.257,1.361,1.16
0.85,0.101,0.129,0.722,0.259,0.398,-0.669,1.046,1.837,2.347
0.672,0.637,0.733,0.602,-1.594,-0.369,1.878,1.348,0.889,1.32
0.182,0.163,0.969,0.084,1.391,-1.052,-0.196,1.227,3.577,3.497
0.219,0.069,0.544,0.602,-0.507,0.398,-1.807,-1.831,1.528,2.177
0.974,0.866,0.585,0.306,1.329,0.617,1.112,0.003,2.453,2.924
0.935,0.06,0.116,0.497,-0.641,1.331,1.297,1.443,2.722,3.56
0.583,0.775,0.11,0.609,-0.409,1.331,-0.374,0.42,0.898,1.24
0.85,0.436,0.454,0.661,1.599,-0.749,0.426,-0.246,1.648,1.267
0.371,0.79,0.299,0.099,1.31,-1.154,1.498,1.443,1.898,2.356
0.235,0.562,0.364,0.345,-0.18,0.723,0.023,1.856,1.02,1.3
0.492,0.29,0.331,0.139,-0.237,-0.696,0.387,-1.282,2.27,1.264
0.538,0.101,0.415,0.197,-0.055,1.856,-1.336,0.003,2.579,1.393
0.876,0.984,0.663,0.888,0.596,0.398,-0.347,-0.748,1.332,1.42
0.635,0.866,0.203,0.788,1.04,-0.696,1.297,-0.246,0.272,0.148
0.192,0.355,0.433,0.317,0.772,1.751,-0.515,-0.628,1.344,0.707
0.492,0.314,0.979,0.405,-0.823,-0.696,-0.083,0.335,2.169,1.852
0.79,0.163,0.439,0.143,0.401,-1.052,1.684,0.097,2.583,3.54
0.492,0.069,0.76,0.026,0.725,1.056,0.614,0.572,5.221,3.206
0.974,0.069,0.969,0.707,0.002,0.398,1.747,1.178,2.342,2.107
0.583,0.069,0.67,0.661,-0.085,-0.177,-0.083,-0.072,1.688,0.847
0.371,0.436,0.745,0.414,-1.22,1.331,-1.498,0.212,1.431,1.028
0.571,0.738,0.715,0.734,0.596,-1.052,-0.712,0.988,1.126,1.285
0.157,0.899,0.942,0.781,0.981,-0.723,0.568,0.278,0.429,0.319
0.182,0.163,0.385,0.2,0.596,-1.052,0.983,-1.748,1.29,1.21
0.783,0.355,0.187,0.509,0.259,-0.696,0.983,1.114,1.197,0.612
0.876,0.79,0.07,0.129,-0.224,0.208,-0.988,0.988,3.099,3.727
0.069,0.738,0.544,0.153,0.002,0.8,-0.347,0.988,1.704,1.44
0.139,0.637,0.584,0.811,-2.028,-0.696,-0.347,-2.15,0.044,0.034
0.016,0.548,0.568,0.718,0.772,-0.47,0.919,-1.068,-0.379,-0.461
0.712,0.614,0.462,0.363,0.725,0.617,0.023,-0.58,1.875,2.6
0.583,0.436,0.697,0.122,-1.594,0.109,-1.21,0.472,3.381,3.309
0.235,0.806,0.364,0.147,-0.18,-0.177,-0.959,2.268,1.86,1.122
0.003,0.6,0.514,0.846,2.057,-0.177,0.737,1.348,-0.164,-0.18
0.583,0.101,0.525,0.528,0.259,-0.696,1.878,-0.748,1.042,0.932
0.672,0.101,0.771,0.432,0.956,-2.628,-0.805,0.003,2.528,3.325
0.025,0.637,0.302,0.108,0.772,0.109,0.614,0.217,1.394,1.082
0.808,0.314,0.187,0.373,-0.581,-0.696,-0.086,-0.798,1.912,1.584
0.583,0.71,0.832,0.929,-0.641,-0.925,0.314,-1.068,0.816,0.792
0.117,0.637,0.387,0.895,-0.765,-2.628,-1.19,0.572,-0.227,-0.272
0.069,0.562,0.187,0.115,-0.507,0.208,-0.959,-0.58,1.881,2.754
0.358,0.069,0.158,0.044,0.772,-2.628,0.775,-1.831,3.06,2.333
0.069,0.78,0.187,0.214,-0.641,0.723,-0.196,0.729,1.025,1.386
0.332,0.069,0.116,0.644,-0.625,-0.369,1.373,0.097,0.357,0.403
0.371,0.218,0.462,0.675,-0.224,1.143,-0.515,-0.246,0.953,0.612
0.235,0.844,0.949,0.809,1.207,-1.052,0.919,-0.263,0.491,0.304
0.783,0.899,0.544,0.153,-0.507,1.331,0.737,1.114,3.085,3.445
0.764,0.355,0.226,0.772,0.596,-0.696,-0.124,1.348,1.094,1.101
0.146,0.95,0.534,0.859,0.401,-0.696,0.614,-1.557,-0.52,-0.469
0.538,0.946,0.433,0.597,-1.594,1.331,-1.21,-0.628,0.751,0.712
0.383,0.069,0.509,0.664,0.259,-0.369,0.204,0.003,1.016,1.271
0.905,0.041,0.439,0.597,-0.866,-0.369,-0.872,0.499,2.406,2.915
0.106,0.314,0.771,0.662,-0.581,-0.925,2.513,-0.454,-0.202,-0.188
0.842,0.844,0.208,0.206,1.391,-0.177,-1.448,-1.127,2.955,2.362
0.359,0.637,0.739,0.536,0.401,1.856,-0.959,-0.454,1.216,1.822
0.492,0.436,0.349,0.112,0.349,-2.628,-1.253,-0.58,2.67,1.385
0.538,0.218,0.969,0.356,-0.765,-2.628,-0.872,0.572,2.5,3.088
0.635,0.237,0.889,0.333,-0.958,0.8,-1.688,-0.445,3.244,1.759
0.85,0.163,0.608,0.108,-2.028,-1.052,-1.19,1.046,4.018,2.302
0.069,0.436,0.302,0.921,1.599,1.242,0.204,0.217,0.249,0.351
0.672,0.314,0.252,0.981,-0.507,-0.852,0.775,1.123,0.448,0.584
0.209,0.562,0.65,0.237,0.401,0.617,-0.083,-0.445,1.648,1.748
0.583,0.009,0.302,0.705,0.596,-0.696,-0.347,0.551,1.459,0.882
0.069,0.355,0.172,0.609,0.908,-0.177,-1.461,-0.19,0.659,0.475
0.965,0.355,0.875,0.108,1.329,1.242,0.133,0.572,4.723,2.558
0.093,0.614,0.629,0.115,-0.823,-2.628,1.067,-0.161,1.362,1.408
0.44,0.254,0.497,0.257,0.401,-0.177,0.023,-1.448,1.894,1.472
0.058,0.355,0.252,0.609,0.981,1.056,-0.364,-0.161,0.405,0.54
0.672,0.562,0.316,0.921,0.401,0.8,0.523,0.288,0.679,0.423
0.157,0.826,0.853,0.573,-0.237,-0.852,0.204,0.729,0.519,0.735
0.468,0.844,0.765,0.985,-0.866,-0.852,-0.347,-1.282,0.567,0.835
0.492,0.79,0.942,0.499,-0.866,1.143,0.277,-0.017,1.888,1.814
0.129,0.826,0.483,0.401,-0.823,-2.628,-0.471,0.003,0.354,0.217
0.396,0.514,0.226,0.06,0.136,1.856,0.775,-1.282,3.406,2.505
0.157,0.436,0.567,0.309,1.391,0.208,0.133,0.777,1.384,1.217
0.704,0.562,0.808,0.095,-0.409,-0.925,0.133,0.729,3.428,3.223
0.556,0.726,0.544,0.12,-3,-0.696,-0.347,0.813,2.626,2.478
0.235,0.726,0.415,0.763,1.04,-0.369,-0.196,-0.072,0.256,0.333
0.974,0.637,0.31,0.589,1.391,-0.369,-1.19,-1.448,2.227,2.091
0.583,0.436,0.433,0.027,-0.581,1.143,1.684,-1.282,4.782,6.511
0.44,0.614,0.186,0.732,-0.581,0.208,1.034,1.795,0.087,0.066
0.583,0.946,0.544,0.664,0.596,0.174,-0.872,-0.017,1.091,1.08
0.624,0.866,0.047,0.247,-0.099,-0.852,1.498,-0.229,1.089,0.79
0.583,0.826,0.808,0.084,-0.224,-0.177,0.077,-0.899,3.255,2.53
0.492,0.78,0.544,0.801,1.329,0.617,-1.07,-0.394,1.256,1.697
0.79,0.041,0.771,0.955,-0.958,0.398,0.4,1.227,1.819,1.614
0.468,0.009,0.697,0.129,0.401,-0.47,-0.108,0.938,3.286,2.688
0.003,0.355,0.373,0.153,-0.998,-0.696,1.232,0.288,0.985,1.182
0.905,0.436,0.518,0.904,-0.625,1.143,0.478,-2.691,1.707,2.436
0.106,0.915,0.979,0.707,0.401,-0.177,-1.807,-0.394,1.07,1.582
0.492,0.738,0.369,0.781,0.401,-0.177,0.023,-1.574,0.41,0.411
0.868,0.436,0.226,0.882,1.66,-0.177,-0.872,1.046,1.698,1.858
0.383,0.29,0.875,0.438,-0.581,-0.177,-0.745,0.003,1.967,1.37
0.424,0.526,0.845,0.502,0.058,-2.628,-0.471,0.572,1.34,1.343
0.289,0.935,0.074,0.343,-0.254,-2.628,-0.347,0.813,0.484,0.331
0.258,0.637,0.187,0.609,0.002,-0.437,0.614,2.027,-0.018,-0.011
0.583,0.314,0.328,0.566,1.391,-0.696,-1.07,-0.899,1.725,1.528
0.518,0.355,0.728,0.757,-0.78,1.331,0.671,-0.161,1.572,1.584
0.015,0.935,0.534,0.431,0.848,-1.087,0.523,1.856,0.093,0.069
0.704,0.436,0.949,0.904,-0.66,0.398,1.325,0.572,1.285,1.61
0.583,0.637,0.379,0.132,-0.129,-2.628,0.478,-0.445,2.043,1.17
0.484,0.967,0.509,0.498,0.772,1.331,0.775,0.335,1.289,1.229
0.276,0.637,0.008,0.245,1.04,-0.177,1.747,0.988,0.786,0.894
0.209,0.806,0.087,0.929,0.401,0.398,0.014,-0.316,-0.394,-0.43
0.776,0.95,0.034,0.108,-0.765,0.398,0.775,0.572,2.497,3.51
0.53,0.244,0.406,0.846,0.076,0.398,-2.435,0.097,1.589,2.248
0.844,0.355,0.949,0.586,0.401,-0.369,0.204,-0.229,2.303,3.306
0.192,0.562,0.728,0.573,-0.765,-1.052,0.523,-1.068,0.431,0.49
0.289,0.436,0.373,0.37,1.207,0.398,0.334,-0.033,1.19,1.365
0.974,0.866,0.158,0.634,-0.409,-0.852,-0.988,-0.394,1.564,1.871
0.365,0.163,0.302,0.122,0.259,0.97,0.023,-0.445,2.664,2.023
0.974,0.78,0.715,0.996,-0.958,0.208,-0.347,-1.172,1.559,1.337
0.896,0.163,0.03,0.229,0.981,-2.628,-1.07,1.046,2.982,2.079
0.106,0.29,0.853,0.476,0.076,1.856,0.339,-1.068,1.566,2.277
0.53,0.71,0.387,0.589,-0.765,-1.154,-2.435,-1.574,1.431,1.262
0.712,0.163,0.439,0.788,-0.409,0.208,-0.471,-0.291,1.506,2.251
0.371,0.637,0.462,0.008,1.66,0.208,-0.921,0.313,5.569,3.847
0.808,0.935,0.739,0.139,-0.866,1.143,-1.648,0.184,2.947,2.206
0.896,0.637,0.275,0.014,-0.085,0.8,-1.336,0.217,5.734,6.345
0.672,0.101,0.58,0.174,0.848,0.109,0.775,0.335,2.957,2.115
0.905,0.069,0.629,0.609,-1.266,-0.696,-0.471,0.988,2.375,1.317
0.424,0.069,0.053,0.145,0.596,-0.177,2.292,-0.748,1.75,1.41
0.712,0.637,0.881,0.139,-0.765,-1.052,1.878,1.227,2.6,1.338
0.712,0.775,0.58,0.718,0.349,1.056,-0.669,0.499,1.181,1.669
0.764,0.101,0.715,0.577,1.391,0.398,-0.745,-0.748,2.698,2.412
0.635,0.562,0.387,0.529,0.401,-0.852,0.523,-1.282,0.969,0.616
0.672,0.101,0.663,0.662,-3,0.398,0.301,1.178,1.727,2.528
0.965,0.984,0.252,0.158,0.401,1.331,0.4,-0.305,3.05,3.616
0.583,0.009,0.147,0.495,-0.18,-0.696,0.478,1.348,1.496,1.405
0.309,0.314,0.439,0.904,-2.028,1.056,0.523,-0.899,0.621,0.365
0.712,0.738,0.889,0.541,0.401,-0.696,-0.083,-0.394,1.818,1.489
0.106,0.163,0.387,0.644,-0.507,-1.052,0.093,-0.161,0.25,0.337
0.492,0.526,0.771,0.317,0.25,0.109,0.919,-1.448,1.664,2.221
0.408,0.526,0.518,0.453,1.207,-2.628,-0.124,1.443,1.105,0.957
0.808,0.806,0.349,0.044,0.981,-2.628,-0.669,0.288,3.984,4.906
0.672,0.637,0.187,0.05,0.848,-0.369,0.014,-0.973,3.603,4.259
0.86,0.637,0.853,0.014,-2.243,-0.369,0.277,0.852,5.639,5.474
0.157,0.254,0.187,0.825,-0.958,-2.628,-0.712,0.097,-0.035,-0.034
0.276,0.314,0.074,0.649,0.401,-0.369,-1.253,-1.068,0.726,0.697
0.383,0.562,0.949,0.931,-2.028,-0.369,-0.196,0.093,0.953,1.376
0.459,0.101,0.085,0.502,0.314,0.8,0.919,-0.445,1.111,0.751
0.484,0.967,0.327,0.941,-0.409,-0.177,0.4,-2.691,-0.057,-0.039
0.635,0.562,0.495,0.985,0.223,-2.628,-0.712,0.097,0.636,0.705
0.79,0.637,0.116,0.382,-0.254,-0.369,0.983,-0.768,1.306,1.51
0.069,0.244,0.11,0.755,-0.507,0.208,0.919,0.888,-0.329,-0.182
0.672,0.866,0.187,0.187,-0.507,1.331,0.775,0.42,2.446,2.158
0.157,0.866,0.158,0.532,-0.409,-1.052,-1.21,-1.748,0.273,0.243
0.289,0.101,0.509,0.508,-0.409,1.856,0.983,0.003,1.721,1.734
0.069,0.425,0.129,0.979,0.401,-0.437,-1.253,-0.778,-0.155,-0.226
0.016,0.637,0.226,0.748,-0.765,0.208,-2.435,-1.282,0.325,0.374
0.661,0.163,0.808,0.427,1.66,-0.696,0.983,-0.899,2.292,3.435
0.583,0.548,0.832,0.904,1.66,0.398,0.568,0.813,1.333,1.003
0.459,0.163,0.771,0.789,0.908,0.109,-0.471,0.393,1.611,0.972
0.672,0,0.518,0.931,0.136,0.398,0.133,-0.072,1.582,1.033
0.518,0.844,0.129,0.147,-0.055,-0.369,-0.616,-0.072,2.124,3.091
0.302,0.29,0.497,0.421,0.253,-2.628,-0.712,0.335,1.083,1.549
0.635,0.976,0.544,0.936,0.401,0.97,0.093,-0.161,0.761,0.436
0.764,0.355,0.853,0.649,-1.22,0.208,-1.19,-0.768,2.353,2.773
0.182,0.775,0.116,0.401,-1.22,0.8,-0.347,0.097,0.648,0.51
0.808,0.866,0.808,0.607,-0.66,1.143,-0.616,-0.394,1.821,2.374
0.192,0.007,0.808,0.06,0.136,-2.628,-0.669,-0.748,3.679,4.049
0.003,0.218,0.122,0.644,-0.409,-2.628,-0.471,-0.748,-0.128,-0.183
0.808,0.314,0.697,0.589,-2.028,-2.628,-1.448,0.938,2.12,2.804
0.712,0.436,0.226,0.278,-0.804,1.143,0.204,1.123,2.256,2.035
0.016,0.101,0.486,0.405,-1.22,-0.177,-0.347,-0.748,0.939,0.718
0.712,0.526,0.331,0.882,0.596,0.174,0.387,-1.282,0.728,0.524
0.661,0.29,0.222,0.767,0.136,0.398,0.339,-1.448,0.938,1.308
0.905,0.272,0.645,0.134,0.401,-0.696,-1.253,0.217,3.886,2.799
0.53,0.866,0.454,0.099,-0.625,-0.47,0.919,-0.161,2.247,3.259
0.27,0.101,0.585,0.003,0.215,-0.696,-1.807,0.42,6.806,3.684
0.672,0.946,0.379,0.722,-0.601,-2.628,-0.745,1.046,0.701,0.5
0.003,0.436,0.203,0.675,-0.823,-1.132,-0.515,1.178,-0.179,-0.12
0.832,0.069,0.405,0.977,-0.84,1.242,1.297,-0.291,1.971,1.516
0.106,0.163,0.187,0.075,-0.18,0.8,0.339,0.572,2.476,1.707
0.583,0.244,0.062,0.238,0.848,0.398,0.014,0.097,2.23,1.75
0.258,0.218,0.582,0.539,-0.765,-2.628,-0.712,0.313,0.917,0.547
0.712,0.806,0.663,0.238,-0.581,0.8,0.614,-0.628,2.271,1.947
0.876,0.101,0.509,0.607,-1.22,1.242,0.133,1.443,2.337,2.242
0.264,0.069,0.156,0.218,-0.581,-0.696,-1.19,-0.445,2.063,2.612
0.235,0.844,0.383,0.947,-0.409,-0.696,-0.537,-0.469,-0.19,-0.146
0.583,0.976,0.454,0.654,-2.028,-0.369,-0.196,-0.017,0.744,0.691
0.764,0.637,0.129,0.333,0.136,-0.369,0.426,-0.412,1.566,1.094
0.157,0.844,0.462,0.288,1.391,-2.628,-0.347,0.888,0.951,0.773
0.157,0.069,0.439,0.182,-2.028,0.109,0.023,-0.072,1.927,1.149
0.53,0.915,0.585,0.896,-2.028,0.208,0.775,-0.973,0.265,0.186
0.635,0.436,0.514,0.566,0.981,-0.437,-1.336,-0.086,1.901,1.707
0.661,0.637,0.281,0.333,1.391,0.208,1.878,2.027,1.34,0.745
0.492,0.009,0.034,0.817,-0.409,0.398,0.737,0.184,0.837,1.164
0.069,0.866,0.929,0.991,0.848,-0.47,-1.807,1.856,0.733,1.01
0.712,0.355,0.331,0.421,-0.507,-0.177,0.387,2.268,1.561,1.351
0.704,0.06,0.851,0.904,0.401,-0.696,0.204,-2.15,1.752,1.928
0.672,0.738,0.826,0.074,-0.765,-0.369,-0.196,-0.161,3.697,5.331
0.905,0.984,0.165,0.602,0.349,0.617,1.498,-0.412,0.891,1.001
0.905,0.436,0.31,0.245,0.136,0.398,-0.083,-0.291,2.582,2.435
0.808,0.514,0.65,0.003,-1.594,1.331,0.775,0.097,7.43,7.73
0.192,0.355,0.929,0.749,-0.224,-0.752,-0.471,0.335,0.979,1.34
0.093,0.101,0.475,0.789,-0.958,1.242,0.204,0.813,0.607,0.7
0.799,0.637,0.208,0.027,0.596,-2.628,-1.486,0.335,4.516,5.318
0.152,0.614,0.049,0.409,0.259,0.208,-3,1.348,1.314,1.744
0.366,0.526,0.281,0.044,-0.409,0.208,0.387,1.123,3.067,3.263
0.712,0.101,0.187,0.817,-3,-0.723,-0.347,-1.557,1.268,1.671
0.947,0.915,0.208,0.027,-0.765,-2.628,-1.448,-0.58,4.62,6.179
0.624,0.637,0.901,0.863,-0.11,-0.852,-0.616,-0.899,1.415,2.107
0.371,0.806,0.901,0.15,0.308,0.398,-0.712,-0.899,2.75,4.029
0.468,0.637,0.103,0.041,-1.508,-0.177,1.112,-0.628,2.931,2.457
0.157,0.844,0.544,0.781,0.259,-1.24,-0.108,-0.036,-0.177,-0.207
0.935,0.844,0.765,0.651,-0.055,1.331,0.339,0.42,2.159,1.308
0.129,0.355,0.912,0.514,0.596,-2.628,1.878,0.551,0.314,0.229
0.935,0.355,0.544,0.718,-0.507,-2.628,-0.778,0.813,1.73,2.098
0.069,0.806,0.623,0.107,1.599,0.723,-0.669,0.184,2.516,3.281
0.366,0.844,0.226,0.609,-0.409,-1.052,-0.196,0.499,0.259,0.301
0.192,0.637,0.252,0.693,1.329,-0.369,-0.515,0.184,0.372,0.505
0.799,0.637,0.172,0.957,0.596,0.69,-1.448,0.097,1.326,0.72
0.583,0.548,0.875,0.333,1.31,0.8,0.204,-1.448,2.564,2.322
0.709,0.806,0.525,0.381,1.391,-0.177,0.614,1.443,1.732,2.351
0.538,0.637,0.645,0.813,0.596,0.109,-0.515,0.572,0.986,1.213
0.456,0.009,0.349,0.48,0.725,-0.925,0.983,-0.58,1.217,0.683
0.935,0.79,0.116,0.449,-0.581,-0.177,1.878,-0.899,1.073,0.572
0.635,0.163,0.525,0.663,2.057,-0.177,-0.196,-0.58,1.91,2.455
0.538,0.009,0.349,0.365,-0.641,1.331,0.023,0.393,2.3,1.346
0.302,0.738,0.771,0.2,-2.028,0.208,0.339,-0.19,1.821,2.525
0.764,0.314,0.989,0.731,0.349,-0.177,0.315,-1.068,2.031,1.206
0.106,0.069,0.116,0.641,-0.804,-0.852,1.684,1.123,-0.198,-0.264
0.555,0.009,0.935,0.134,1.599,0.398,-2.435,-0.768,4.908,6.924
0.583,0.984,0.034,0.794,-0.581,-1.087,1.232,-1.557,-0.16,-0.1
0.524,0.041,0.534,0.705,0.848,1.331,-0.778,-1.068,1.683,2.05
0.332,0.163,0.057,0.745,-0.085,-2.628,1.112,1.443,-0.088,-0.053
0.635,0.436,0.433,0.084,-2.028,-0.437,-0.471,0.097,3.272,2.73
0.905,0.163,0.415,0.664,0.772,-0.369,0.426,0.335,1.688,1.301
0.219,0.79,0.281,0.89,0.314,-0.369,-0.471,-0.19,-0.184,-0.219
0.484,0.272,0.728,0.395,-0.409,0.8,-0.616,-0.445,2.178,1.544
0.799,0.562,0.875,0.809,-0.409,1.331,0.204,0.328,2.011,1.32
0.952,0.101,0.989,0.577,-1.266,-0.177,-0.347,1.443,3.057,2.912
0.157,0.163,0.462,0.566,1.391,-0.177,0.478,0.572,0.786,0.989
0.571,0.899,0.331,0.423,0.229,0.617,0.983,-0.161,0.906,0.973
0.192,0.866,0.561,0.941,0.981,-0.696,-0.086,0.42,-0.046,-0.06
0.371,0.355,0.715,0.423,-0.409,1.331,-2.435,1.046,1.241,1.329
0.876,0.844,0.331,0.918,-2.243,-0.925,1.373,0.572,0.394,0.358
0.069,0.101,0.518,0.794,-1.508,-0.437,0.602,-0.229,0.083,0.116
0.062,0.355,0.853,0.409,0.136,0.208,0.568,-0.161,0.989,1.092
0.876,0.009,0.043,0.134,1.66,1.143,-0.347,-0.217,4.03,3.777
0.556,0.548,0.034,0.758,-0.823,-0.852,0.339,-0.469,0.379,0.197
0.223,0.254,0.486,0.325,0.772,-0.369,1.878,0.42,0.669,0.58
0.524,0.436,0.085,0.421,-1.22,-0.369,-0.083,0.729,1.169,1.21
0.935,0.844,0.585,0.761,2.057,0.208,0.426,1.348,1.731,1.021
